dist_id,state,schlev,agchrt,district,total_enroll_fy20,current_sped_exp_fy20,total_enroll_fy21,current_sped_exp_fy21,total_enroll_fy22,current_sped_exp_fy22,total_enroll_fy23,current_sped_exp_fy23,state_rev_v92_adjusted_fy20,federal_rev_v92_adjusted_fy20,local_rev_v92_adjusted_fy20,state_local_federal_rev_v92_adjusted_fy20,state_sped_rev_fy20,federal_sped_rev_fy20,state_fed_sped_rev_fy20,state_rev_v92_adjusted_fy21,federal_rev_v92_adjusted_fy21,local_rev_v92_adjusted_fy21,state_local_federal_rev_v92_adjusted_fy21,state_sped_rev_fy21,federal_sped_rev_fy21,state_fed_sped_rev_fy21,state_rev_v92_adjusted_fy22,federal_rev_v92_adjusted_fy22,local_rev_v92_adjusted_fy22,state_local_federal_rev_v92_adjusted_fy22,state_sped_rev_fy22,federal_sped_rev_fy22,state_fed_sped_rev_fy22,state_rev_v92_adjusted_fy23,federal_rev_v92_adjusted_fy23,local_rev_v92_adjusted_fy23,state_local_federal_rev_v92_adjusted_fy23,state_sped_rev_fy23,federal_sped_rev_fy23,state_fed_sped_rev_fy23,sped_enroll_fy20,sped_enroll_fy21,sped_enroll_fy22,sped_enroll_fy23
2905250,Missouri,3,3,BLOOMFIELD R-XIV,658,451000,643,591000,618,510000,616,591000,2493000,716000,2278000,5487000,85000,134000,219000,2624000,1080000,2795000,6499000,130000,135000,265000,2641000,1292000,3403000,7336000,140000,103000,243000,2641000,1034000,3591000,7266000,22000,150000,172000,72,71,71,74
2905280,Missouri,3,3,BLUE EYE R-V,514,887000,492,995000,528,1010000,546,1004000,2437000,616000,5741000,8794000,1230000,126000,1356000,1309000,1174000,6915000,9398000,66000,126000,192000,1303000,2576000,6843000,10722000,46000,131000,177000,1430000,889000,7589000,9908000,0,146000,146000,121,102,102,99
2905310,Missouri,3,3,BLUE SPRINGS R-IV,14512,21354000,14687,21762000,14767,21807000,14595,23960000,57013000,8379000,109721000,175113000,2294000,2432000,4726000,57960000,20680000,125325000,203965000,2294000,2656000,4950000,59905000,17657000,156037000,233599000,2268000,2598000,4866000,64562000,12666000,147497000,224725000,2243000,2197000,4440000,1873,1693,1682,1637
2905370,Missouri,3,3,BOLIVAR R-I,2850,3047000,2645,3337000,2838,3643000,2777,4060000,13654000,3000000,10677000,27331000,287000,509000,796000,14614000,4156000,10771000,29541000,224000,552000,776000,14639000,5634000,14249000,34522000,281000,629000,910000,15823000,6786000,15171000,37780000,398000,568000,966000,404,346,332,344
2905430,Missouri,3,3,NORTH ST. FRANCOIS CO. R-I,2901,3459000,2827,3542000,2764,3424000,2757,3473000,13669000,3250000,10977000,27896000,301000,812000,1113000,14154000,8045000,16210000,38409000,337000,535000,872000,13719000,6319000,15797000,35835000,329000,670000,999000,14372000,5845000,17578000,37795000,308000,517000,825000,415,335,311,298
2905580,Missouri,3,3,BOONVILLE R-I,1591,2279000,1549,2257000,1564,2369000,1584,2388000,6072000,1400000,11201000,18673000,239000,322000,561000,6170000,3294000,13103000,22567000,218000,354000,572000,6309000,4548000,12907000,23764000,227000,368000,595000,6700000,3694000,14085000,24479000,195000,380000,575000,248,231,264,267
2905640,Missouri,3,3,CRAWFORD CO. R-I,960,1111000,905,1135000,903,1183000,860,1193000,4237000,833000,3810000,8880000,15000,167000,182000,4505000,2721000,4818000,12044000,29000,318000,347000,4359000,2136000,5130000,11625000,29000,254000,283000,4686000,2234000,5844000,12764000,35000,231000,266000,152,144,133,128
2905660,Missouri,3,3,BOWLING GREEN R-I,1410,2067000,1368,2067000,1349,1999000,1331,2316000,5974000,1507000,5566000,13047000,502000,245000,747000,5856000,2804000,8398000,17058000,431000,157000,588000,5698000,4856000,8928000,19482000,396000,429000,825000,6329000,3380000,10859000,20568000,351000,219000,570000,246,201,203,206
2905700,Missouri,3,3,BRADLEYVILLE R-I,227,196000,226,200000,243,161000,224,245000,1062000,217000,1898000,3177000,0,48000,48000,1067000,548000,1004000,2619000,0,44000,44000,1191000,346000,1308000,2845000,0,29000,29000,1190000,488000,1541000,3219000,0,65000,65000,41,47,54,36
2905760,Missouri,3,3,BRANSON R-IV,4788,7396000,4640,7653000,4639,7925000,4560,8316000,15217000,4779000,31840000,51836000,1083000,750000,1833000,15566000,7235000,40153000,62954000,1098000,750000,1848000,15605000,7720000,42404000,65729000,1163000,600000,1763000,17038000,9966000,42301000,69305000,1137000,750000,1887000,741,636,620,600
2905790,Missouri,3,3,ADAIR CO. R-II,144,178000,143,186000,132,199000,140,219000,1133000,312000,854000,2299000,0,90000,90000,1159000,504000,1043000,2706000,0,67000,67000,1174000,678000,1987000,3839000,0,55000,55000,1229000,235000,2066000,3530000,0,48000,48000,29,26,20,18
2905820,Missouri,3,3,BRAYMER C-4,277,265000,283,308000,269,348000,251,339000,1574000,386000,1349000,3309000,30000,94000,124000,1622000,440000,1746000,3808000,24000,30000,54000,1588000,772000,1938000,4298000,37000,115000,152000,1723000,777000,2105000,4605000,30000,74000,104000,47,43,49,35
2905940,Missouri,3,3,BROOKFIELD R-III,919,1287000,924,1255000,883,1222000,877,1059000,4170000,926000,4480000,9576000,112000,171000,283000,4262000,2010000,5901000,12173000,130000,248000,378000,4194000,2491000,5994000,12679000,153000,239000,392000,4535000,3599000,7079000,15213000,151000,244000,395000,162,104,105,121
2906000,Missouri,3,3,LINN CO. R-I,202,250000,188,243000,190,262000,190,317000,1211000,270000,1184000,2665000,0,49000,49000,1263000,339000,1328000,2930000,0,49000,49000,1258000,459000,1396000,3113000,0,51000,51000,1340000,546000,1715000,3601000,0,47000,47000,48,41,34,42
2906030,Missouri,3,3,BRUNSWICK R-II,270,413000,253,424000,259,412000,269,439000,992000,346000,2598000,3936000,19000,59000,78000,1004000,574000,2859000,4437000,7000,71000,78000,1015000,776000,2882000,4673000,1000,69000,70000,1138000,703000,3294000,5135000,0,64000,64000,52,-8,-8,47
2906090,Missouri,3,3,BUCKLIN R-II,124,173000,136,149000,125,239000,114,239000,936000,160000,1256000,2352000,0,16000,16000,970000,257000,1050000,2277000,0,42000,42000,980000,502000,1061000,2543000,0,89000,89000,1012000,270000,1191000,2473000,0,19000,19000,31,32,26,20
2906120,Missouri,3,3,DALLAS CO. R-I,1780,2252000,1701,2018000,1727,2100000,1782,2618000,7938000,2439000,6247000,16624000,115000,292000,407000,8353000,5000000,7521000,20874000,265000,519000,784000,9301000,4051000,8737000,22089000,322000,397000,719000,9336000,6931000,9654000,25921000,310000,0,310000,262,199,231,257
2906170,Missouri,3,3,BUNKER R-III,225,162000,225,122000,210,139000,232,195000,545000,435000,2095000,3075000,24000,14000,38000,580000,813000,1695000,3088000,40000,71000,111000,559000,629000,2007000,3195000,11000,62000,73000,637000,751000,1827000,3215000,10000,63000,73000,35,-8,-8,33
2906360,Missouri,3,3,BUTLER R-V,971,1299000,974,1374000,1004,1331000,997,1440000,4208000,1040000,4604000,9852000,193000,170000,363000,4021000,1558000,6720000,12299000,163000,194000,357000,4073000,2127000,6405000,12605000,213000,200000,413000,4108000,1201000,7041000,12350000,195000,170000,365000,158,136,127,137
2906430,Missouri,3,3,CABOOL R-IV,724,1056000,701,1231000,768,1249000,769,1362000,3770000,1723000,2507000,8000000,0,230000,230000,3839000,3424000,2763000,10026000,0,210000,210000,3949000,3034000,3402000,10385000,140000,218000,358000,4062000,3691000,3822000,11575000,99000,215000,314000,131,126,137,132
2906450,Missouri,3,3,CAINSVILLE R-I,81,339000,101,276000,104,331000,96,349000,791000,135000,501000,1427000,257000,11000,268000,809000,331000,616000,1756000,257000,23000,280000,804000,299000,654000,1757000,238000,16000,254000,855000,307000,716000,1878000,268000,21000,289000,31,17,22,22
2906480,Missouri,3,3,CALHOUN R-VIII,123,102000,113,82000,110,83000,85,93000,946000,753000,638000,2337000,6000,41000,47000,892000,959000,721000,2572000,0,39000,39000,891000,953000,881000,2725000,0,40000,40000,908000,408000,799000,2115000,0,35000,35000,14,15,11,14
2906510,Missouri,3,3,MONITEAU CO. R-I,1401,1322000,1392,1332000,1409,1462000,1361,1458000,6005000,1198000,5745000,12948000,144000,422000,566000,6579000,2615000,7351000,16545000,140000,328000,468000,6190000,2199000,7659000,16048000,116000,232000,348000,6721000,2032000,8847000,17600000,186000,284000,470000,151,104,116,100
2906990,Missouri,3,3,CAMDENTON R-III,4230,6803000,3906,6086000,3989,5747000,3910,5880000,7106000,5595000,39733000,52434000,1122000,617000,1739000,6731000,7256000,46843000,60830000,1082000,785000,1867000,6314000,7052000,46200000,59566000,576000,778000,1354000,8126000,5620000,49631000,63377000,518000,896000,1414000,618,512,479,436
2907020,Missouri,3,3,CAMERON R-I,1742,2614000,1710,2563000,1711,2912000,1651,3261000,8159000,1710000,7779000,17648000,262000,329000,591000,8471000,2078000,10769000,21318000,225000,276000,501000,8549000,1758000,10426000,20733000,305000,369000,674000,9020000,3046000,11743000,23809000,430000,307000,737000,259,186,206,215
2907050,Missouri,3,3,CAMPBELL R-II,562,330000,534,326000,539,413000,554,431000,1698000,1028000,2284000,5010000,2000,107000,109000,1839000,1293000,2629000,5761000,9000,119000,128000,1852000,2237000,3033000,7122000,2000,156000,158000,1958000,2177000,3315000,7450000,0,133000,133000,70,-8,72,79
2907080,Missouri,3,3,CANTON R-V,510,602000,512,699000,500,906000,494,947000,2272000,745000,2276000,5293000,118000,105000,223000,2478000,852000,3012000,6342000,137000,71000,208000,2749000,1120000,3325000,7194000,178000,133000,311000,2794000,1391000,4298000,8483000,197000,106000,303000,98,90,102,100
2907120,Missouri,3,3,CAPE GIRARDEAU 63,4384,6453000,4306,6754000,4395,7374000,4380,8191000,13917000,7981000,32370000,54268000,1197000,912000,2109000,14188000,9049000,38975000,62212000,1164000,1208000,2372000,14523000,13941000,39221000,67685000,1243000,1218000,2461000,15253000,14761000,42570000,72584000,1422000,1196000,2618000,726,626,604,610
2907320,Missouri,1,3,NELL HOLCOMB R-IV,267,214000,232,369000,243,354000,244,363000,1162000,335000,2217000,3714000,0,60000,60000,1072000,775000,2980000,4827000,0,99000,99000,1044000,943000,2863000,4850000,13000,85000,98000,1219000,604000,3306000,5129000,3000,68000,71000,36,27,29,35
2907350,Missouri,3,3,CARL JUNCTION R-I,3367,2929000,3304,3067000,3401,3449000,3443,4129000,12940000,2393000,13691000,29024000,109000,611000,720000,13567000,7398000,15866000,36831000,0,520000,520000,14585000,8437000,18395000,41417000,355000,748000,1103000,15158000,3876000,20249000,39283000,173000,716000,889000,373,307,343,352
2907380,Missouri,3,3,CARROLLTON R-VII,883,920000,837,953000,838,1004000,855,1106000,2930000,980000,6969000,10879000,88000,212000,300000,3020000,2230000,8608000,13858000,77000,164000,241000,3019000,2381000,8553000,13953000,72000,179000,251000,3128000,1417000,9587000,14132000,73000,168000,241000,125,107,109,116
2907460,Missouri,3,3,CARTHAGE R-IX,5152,6380000,4664,6338000,5102,6815000,5092,7858000,30474000,5536000,18523000,54533000,1572000,803000,2375000,32706000,9840000,24064000,66610000,2065000,582000,2647000,32806000,12231000,25589000,70626000,1658000,1021000,2679000,32477000,11085000,28371000,71933000,1319000,1111000,2430000,665,553,566,552
2907470,Missouri,3,3,CARUTHERSVILLE 18,1048,5000,1013,728000,982,712000,942,721000,4712000,1723000,3186000,9621000,0,0,0,4749000,2315000,3953000,11017000,0,0,0,4315000,4722000,4458000,13495000,0,0,0,4400000,6835000,4737000,15972000,0,0,0,128,100,75,70
2908170,Missouri,3,3,CASSVILLE R-IV,1903,1649000,1856,1711000,1884,2048000,1908,2065000,7213000,2165000,8493000,17871000,82000,368000,450000,7895000,4959000,9648000,22502000,99000,350000,449000,8146000,4945000,10560000,23651000,117000,469000,586000,8348000,5284000,12031000,25663000,143000,407000,550000,218,183,217,207
2908250,Missouri,3,3,CENTER 58,2644,6137000,2507,5931000,2524,6369000,2558,6403000,5865000,4974000,37622000,48461000,542000,749000,1291000,6079000,7207000,39599000,52885000,585000,635000,1220000,5980000,11253000,37078000,54311000,549000,890000,1439000,6649000,5775000,40106000,52530000,571000,871000,1442000,405,346,336,322
2908370,Missouri,3,3,FT. ZUMWALT R-II,17765,51946000,17310,51023000,17276,52311000,17060,52722000,69640000,9469000,145860000,224969000,8200000,2756000,10956000,73119000,19535000,176768000,269422000,8207000,3491000,11698000,71489000,23485000,176677000,271651000,7907000,4276000,12183000,77538000,16889000,186026000,280453000,8330000,3759000,12089000,2921,2608,2627,2591
2908400,Missouri,3,3,CENTRALIA R-VI,1381,1316000,1324,1151000,1332,1354000,1330,1354000,6069000,789000,6570000,13428000,45000,277000,322000,5852000,1535000,7442000,14829000,33000,237000,270000,5919000,2399000,9473000,17791000,60000,319000,379000,6209000,2130000,9698000,18037000,11000,243000,254000,155,-8,113,110
2908430,Missouri,3,3,CHADWICK R-I,244,171000,245,175000,254,184000,254,212000,1447000,380000,968000,2795000,3000,56000,59000,1620000,425000,1130000,3175000,0,66000,66000,1541000,952000,1463000,3956000,0,63000,63000,1648000,626000,1466000,3740000,0,56000,56000,53,48,50,51
2908460,Missouri,3,3,CHAFFEE R-II,672,670000,629,658000,638,686000,636,711000,3232000,784000,1473000,5489000,0,155000,155000,3382000,1715000,1879000,6976000,0,178000,178000,3331000,1510000,2609000,7450000,0,180000,180000,3379000,1704000,2934000,8017000,0,157000,157000,94,95,86,89
2908670,Missouri,3,3,CHARLESTON R-I,880,668000,831,704000,818,807000,772,917000,3159000,2464000,3730000,9353000,32000,253000,285000,3163000,3621000,3786000,10570000,36000,254000,290000,2980000,3437000,4223000,10640000,29000,213000,242000,3171000,5535000,4509000,13215000,42000,250000,292000,76,72,71,80
2908760,Missouri,3,3,CHILLICOTHE R-II,1861,2041000,1800,2038000,1819,2125000,1809,2262000,7514000,2617000,9918000,20049000,309000,633000,942000,7221000,5060000,12095000,24376000,238000,480000,718000,7745000,5373000,13531000,26649000,205000,521000,726000,8381000,3786000,14768000,26935000,197000,357000,554000,262,239,247,249
2909120,Missouri,3,3,CLARKTON C-4,357,248000,339,214000,315,254000,290,319000,2084000,770000,864000,3718000,0,93000,93000,2014000,1144000,1000000,4158000,0,92000,92000,2122000,1213000,1367000,4702000,0,96000,96000,2188000,1165000,1481000,4834000,0,89000,89000,51,46,40,39
2909720,Missouri,3,3,CLAYTON,2609,505000,2514,513000,2385,545000,2351,546000,1716000,1227000,71178000,74121000,516000,0,516000,1711000,1310000,74807000,77828000,478000,0,478000,2199000,2445000,68411000,73055000,502000,0,502000,2364000,1153000,71883000,75400000,516000,0,516000,314,271,252,265
2909750,Missouri,3,3,CLEARWATER R-I,955,1310000,901,1363000,911,1382000,916,1471000,4370000,1279000,2641000,8290000,145000,238000,383000,4318000,2369000,3288000,9975000,142000,325000,467000,4306000,2456000,4240000,11002000,139000,264000,403000,4437000,5926000,4434000,14797000,143000,254000,397000,201,168,154,127
2909780,Missouri,3,3,CLEVER R-V,1260,1184000,1280,1183000,1351,1257000,1337,1357000,6595000,617000,4475000,11687000,95000,82000,177000,6633000,1396000,5293000,13322000,114000,253000,367000,6814000,1671000,6528000,15013000,144000,170000,314000,7337000,2396000,7417000,17150000,148000,212000,360000,134,121,112,111
2909810,Missouri,3,3,CLIMAX SPRINGS R-IV,194,256000,182,265000,221,225000,222,298000,430000,995000,2850000,4275000,8000,58000,66000,442000,895000,3488000,4825000,7000,48000,55000,498000,671000,3141000,4310000,14000,55000,69000,558000,1000000,3539000,5097000,8000,56000,64000,23,21,22,28
2909860,Missouri,3,3,CLINTON,1733,2505000,1827,2693000,1841,2840000,1835,3079000,6268000,2548000,10335000,19151000,316000,322000,638000,6447000,3872000,13963000,24282000,282000,376000,658000,6757000,5401000,13234000,25392000,356000,428000,784000,6892000,4522000,14320000,25734000,363000,298000,661000,254,237,233,239
2909930,Missouri,3,3,BLAIR OAKS R-II,864,1504000,1236,1609000,972,1741000,1194,1971000,5713000,413000,8380000,14506000,129000,219000,348000,5812000,1188000,7211000,14211000,120000,269000,389000,6010000,1195000,7846000,15051000,103000,270000,373000,6351000,717000,9100000,16168000,125000,130000,255000,164,142,137,142
2910020,Missouri,3,3,COMMUNITY R-VI,315,347000,331,340000,310,351000,316,396000,1270000,511000,2324000,4105000,28000,64000,92000,1281000,740000,2871000,4892000,6000,108000,114000,1317000,1024000,2915000,5256000,27000,37000,64000,1388000,1227000,3245000,5860000,7000,83000,90000,50,-8,34,42
2910080,Missouri,3,3,CONCORDIA R-II,427,379000,459,579000,420,753000,467,843000,1303000,449000,2992000,4744000,0,169000,169000,1323000,850000,3743000,5916000,20000,119000,139000,1461000,1562000,3731000,6754000,132000,112000,244000,1594000,836000,4134000,6564000,106000,82000,188000,53,50,51,54
2910110,Missouri,3,3,LACLEDE CO. R-I,786,720000,770,712000,805,968000,817,996000,3348000,1096000,2628000,7072000,117000,187000,304000,3493000,1848000,2400000,7741000,0,127000,127000,3789000,1520000,3085000,8394000,246000,243000,489000,3765000,1898000,3476000,9139000,0,0,0,102,91,90,88
2910200,Missouri,3,3,COUCH R-I,185,157000,215,165000,175,157000,183,139000,932000,377000,949000,2258000,0,44000,44000,958000,925000,888000,2771000,0,47000,47000,1066000,935000,1149000,3150000,0,46000,46000,1003000,821000,1337000,3161000,0,27000,27000,36,36,28,37
2910290,Missouri,3,3,CRANE R-III,570,574000,548,579000,549,598000,555,683000,2754000,434000,1726000,4914000,23000,77000,100000,2888000,1150000,1960000,5998000,39000,121000,160000,2857000,833000,2470000,6160000,16000,167000,183000,3003000,1727000,2884000,7614000,62000,77000,139000,85,68,66,65
2910320,Missouri,3,3,SHERWOOD CASS R-VIII,815,949000,793,1087000,807,1165000,799,1271000,3616000,721000,3872000,8209000,135000,166000,301000,3922000,1071000,5333000,10326000,146000,52000,198000,3937000,1117000,5083000,10137000,189000,141000,330000,4299000,1863000,5838000,12000000,248000,100000,348000,144,127,133,122
2910380,Missouri,3,3,CRYSTAL CITY 47,530,566000,510,771000,551,811000,542,801000,1761000,513000,4221000,6495000,0,181000,181000,1614000,666000,4475000,6755000,0,152000,152000,1851000,1678000,4365000,7894000,137000,142000,279000,1999000,546000,4639000,7184000,163000,112000,275000,69,66,80,84
2910410,Missouri,3,3,CRAWFORD CO. R-II,1319,1819000,1290,1638000,1301,1586000,1282,1562000,5916000,1798000,5455000,13169000,11000,341000,352000,5836000,2239000,6485000,14560000,14000,231000,245000,5708000,3298000,7611000,16617000,17000,451000,468000,6043000,2317000,8855000,17215000,18000,332000,350000,263,259,246,221
2910440,Missouri,3,3,DADEVILLE R-II,171,68000,169,75000,187,59000,212,74000,827000,166000,879000,1872000,0,33000,33000,866000,461000,1052000,2379000,8000,34000,42000,891000,529000,1097000,2517000,12000,31000,43000,1055000,360000,1440000,2855000,12000,36000,48000,15,17,16,18
2910500,Missouri,3,3,DESOTO 73,2770,4612000,2603,4271000,2578,4948000,2543,4968000,13163000,3334000,11483000,27980000,922000,614000,1536000,13348000,5615000,14349000,33312000,901000,334000,1235000,13354000,6883000,17027000,37264000,1018000,930000,1948000,14645000,3167000,18708000,36520000,1315000,606000,1921000,480,401,375,368
2910520,Missouri,3,3,LAKELAND R-III,430,352000,412,273000,415,279000,413,3950000,1556000,725000,2349000,4630000,0,220000,220000,2061000,943000,2290000,5294000,34000,118000,152000,1881000,1863000,2504000,6248000,0,123000,123000,2066000,2054000,8045000,12165000,0,116000,116000,55,51,49,49
2910620,Missouri,3,3,DELTA R-V,218,163000,230,142000,226,163000,224,169000,1273000,273000,1290000,2836000,0,75000,75000,1317000,421000,1825000,3563000,0,69000,69000,1501000,889000,1593000,3983000,0,74000,74000,2425000,894000,1786000,5105000,0,70000,70000,22,18,16,20
2910650,Missouri,1,3,NORTH WOOD R-IV,201,176000,210,128000,210,125000,215,154000,1360000,465000,843000,2668000,0,85000,85000,1392000,705000,968000,3065000,0,80000,80000,1368000,776000,1193000,3337000,0,84000,84000,1413000,879000,1439000,3731000,0,84000,84000,34,28,25,30
2910710,Missouri,1,3,DENT-PHELPS R-III,251,193000,234,248000,265,313000,273,379000,1509000,322000,1131000,2962000,0,90000,90000,1616000,750000,1340000,3706000,0,86000,86000,1637000,1645000,1594000,4876000,0,85000,85000,1669000,1475000,1844000,4988000,0,94000,94000,26,29,30,35
2910770,Missouri,3,3,DEXTER R-XI,2088,2533000,2013,2723000,2048,2703000,2039,2823000,8557000,1981000,9837000,20375000,402000,406000,808000,8721000,3214000,10395000,22330000,286000,421000,707000,8841000,4905000,11710000,25456000,442000,434000,876000,9250000,3773000,13019000,26042000,403000,444000,847000,313,269,272,302
2910800,Missouri,3,3,DIAMOND R-IV,705,807000,684,819000,726,939000,763,1190000,3137000,822000,3236000,7195000,28000,117000,145000,3200000,2171000,4047000,9418000,35000,137000,172000,2984000,2021000,4455000,9460000,44000,249000,293000,3357000,2133000,5469000,10959000,124000,179000,303000,128,116,109,132
