dist_id,state,district,state_rev_v92_adjusted_fy20,federal_rev_v92_adjusted_fy20,local_rev_v92_adjusted_fy20,state_local_federal_rev_v92_adjusted_fy20,state_sped_rev_fy20,federal_sped_rev_fy20,state_fed_sped_rev_fy20,state_rev_v92_adjusted_fy21,federal_rev_v92_adjusted_fy21,local_rev_v92_adjusted_fy21,state_local_federal_rev_v92_adjusted_fy21,state_sped_rev_fy21,federal_sped_rev_fy21,state_fed_sped_rev_fy21,state_rev_v92_adjusted_fy22,federal_rev_v92_adjusted_fy22,local_rev_v92_adjusted_fy22,state_local_federal_rev_v92_adjusted_fy22,state_sped_rev_fy22,federal_sped_rev_fy22,state_fed_sped_rev_fy22,state_rev_v92_adjusted_fy23,federal_rev_v92_adjusted_fy23,local_rev_v92_adjusted_fy23,state_local_federal_rev_v92_adjusted_fy23,state_sped_rev_fy23,federal_sped_rev_fy23,state_fed_sped_rev_fy23
2614760,Michigan,Frankenmuth School District,9391000,336000,7718000,17445000,223000,0,223000,9782000,1341000,7131000,18254000,256000,0,256000,10183000,1294000,8079000,19556000,56000,0,56000,12206000,1246000,8872000,22324000,171000,0,171000
2614790,Michigan,Frankfort-Elberta Area Schools,942000,464000,7603000,9009000,115000,0,115000,1161000,784000,7375000,9320000,114000,0,114000,1425000,1165000,7709000,10299000,126000,0,126000,2083000,1034000,8797000,11914000,125000,0,125000
2614820,Michigan,Fraser Public Schools,43796000,2205000,19714000,65715000,2557000,0,2557000,45299000,5725000,18962000,69986000,2829000,0,2829000,45879000,8242000,21937000,76058000,2689000,0,2689000,52998000,6243000,23994000,83235000,3566000,0,3566000
2615060,Michigan,Freeland Community School District,16161000,1817000,4975000,22953000,400000,354000,754000,16754000,2882000,4247000,23883000,418000,391000,809000,18244000,2240000,4710000,25194000,480000,349000,829000,21152000,2697000,5417000,29266000,494000,324000,818000
2615150,Michigan,Fremont Public School District,17502000,1712000,9945000,29159000,874000,0,874000,18072000,2791000,9466000,30329000,952000,0,952000,19327000,3547000,9979000,32853000,793000,0,793000,23046000,4618000,10535000,38199000,997000,0,997000
2615390,Michigan,Fruitport Community Schools,23152000,1957000,14113000,39222000,1704000,0,1704000,23609000,4715000,13077000,41401000,1915000,0,1915000,24872000,4149000,14536000,43557000,1748000,0,1748000,29848000,3696000,15416000,48960000,2372000,0,2372000
2615420,Michigan,Fulton Schools,5782000,760000,1733000,8275000,209000,0,209000,5836000,1385000,2021000,9242000,205000,0,205000,5478000,1622000,2735000,9835000,182000,0,182000,6218000,1280000,3406000,10904000,221000,0,221000
2615450,Michigan,Galesburg-Augusta Community Schools,8667000,822000,4885000,14374000,771000,0,771000,8831000,1878000,5346000,16055000,771000,0,771000,9363000,2270000,5520000,17153000,865000,0,865000,11172000,1769000,6879000,19820000,1022000,0,1022000
2615540,Michigan,Garden City Public Schools,35831000,3560000,19678000,59069000,6241000,0,6241000,37079000,7252000,20346000,64677000,6256000,0,6256000,36104000,6096000,21852000,64052000,5807000,0,5807000,42110000,9036000,22092000,73238000,6454000,0,6454000
2615600,Michigan,Engadine Consolidated Schools,1338000,385000,3790000,5513000,95000,0,95000,1534000,660000,3285000,5479000,123000,0,123000,1549000,1112000,3751000,6412000,139000,0,139000,2014000,908000,4012000,6934000,114000,0,114000
2615730,Michigan,Gaylord Community Schools,18173000,1936000,18429000,38538000,853000,0,853000,18387000,5252000,17874000,41513000,1102000,0,1102000,19564000,7177000,15340000,42081000,1008000,0,1008000,22805000,3758000,16990000,43553000,1120000,0,1120000
2615750,Michigan,Genesee School District,6117000,586000,1669000,8372000,221000,0,221000,6223000,1105000,1510000,8838000,215000,0,215000,7230000,1081000,1905000,10216000,141000,0,141000,8397000,2225000,1732000,12354000,347000,0,347000
2615830,Michigan,Roscommon Area Public Schools,1585000,1522000,10486000,13593000,213000,0,213000,1758000,2530000,10281000,14569000,228000,0,228000,1916000,2676000,10932000,15524000,230000,0,230000,2952000,3723000,11853000,18528000,311000,0,311000
2615870,Michigan,Gibraltar School District,31491000,2150000,11993000,45634000,1145000,978000,2123000,32715000,4350000,11704000,48769000,1419000,1129000,2548000,35667000,5256000,12961000,53884000,1321000,1450000,2771000,40787000,4247000,13693000,58727000,1674000,1279000,2953000
2615970,Michigan,Gladstone Area Schools,12995000,932000,4024000,17951000,419000,0,419000,13238000,1918000,3866000,19022000,375000,0,375000,13991000,2150000,4097000,20238000,401000,0,401000,15787000,1633000,4613000,22033000,401000,0,401000
2615990,Michigan,Gladwin Community Schools,10558000,1931000,7047000,19536000,416000,0,416000,10873000,3647000,7380000,21900000,428000,0,428000,12092000,2670000,9180000,23942000,161000,0,161000,13500000,4640000,8449000,26589000,285000,0,285000
2616020,Michigan,Glen Lake Community Schools,1450000,3577000,11713000,16740000,365000,0,365000,2068000,4128000,10798000,16994000,418000,0,418000,2224000,4371000,10512000,17107000,305000,0,305000,3432000,4058000,11291000,18781000,407000,0,407000
2616050,Michigan,Gobles Public School District,6624000,558000,3485000,10667000,138000,0,138000,6731000,1198000,3400000,11329000,136000,0,136000,6911000,3269000,3612000,13792000,161000,0,161000,7912000,1071000,4060000,13043000,167000,0,167000
2616080,Michigan,Godfrey-Lee Public Schools,16923000,2490000,7525000,26938000,576000,0,576000,17348000,3612000,6958000,27918000,632000,0,632000,18739000,4961000,6777000,30477000,736000,0,736000,21313000,5874000,7643000,34830000,774000,0,774000
2616110,Michigan,Godwin Heights Public Schools,17601000,3965000,9374000,30940000,895000,677000,1572000,18578000,5479000,9504000,33561000,978000,596000,1574000,19198000,5451000,10270000,34919000,1049000,702000,1751000,22721000,5773000,11708000,40202000,1264000,732000,1996000
2616320,Michigan,Goodrich Area Schools,17953000,490000,7560000,26003000,484000,0,484000,18415000,2058000,6834000,27307000,530000,0,530000,18780000,2588000,7556000,28924000,483000,0,483000,21263000,2252000,8621000,32136000,576000,0,576000
2616350,Michigan,Grand Blanc Community Schools,68685000,2672000,30023000,101380000,2661000,0,2661000,71489000,7632000,27568000,106689000,2992000,0,2992000,73300000,10388000,31420000,115108000,2837000,0,2837000,83357000,6257000,35995000,125609000,3579000,0,3579000
2616380,Michigan,Grand Haven Area Public Schools,43295000,2061000,41023000,86379000,4412000,0,4412000,44594000,4549000,38904000,88047000,4508000,0,4508000,45153000,6363000,41699000,93215000,4810000,0,4810000,51846000,7243000,45526000,104615000,4673000,0,4673000
2616410,Michigan,Grand Ledge Public Schools,40604000,1459000,29772000,71835000,0,0,0,41707000,8043000,27172000,76922000,0,0,0,41708000,6077000,30300000,78085000,0,0,0,48809000,7028000,34135000,89972000,0,0,0
2616440,Michigan,Grand Rapids Public Schools,130775000,24727000,95549000,251051000,8748000,0,8748000,128254000,37830000,97379000,263463000,8431000,0,8431000,129541000,61098000,91849000,282488000,8934000,0,8934000,137508000,63144000,110818000,311470000,7820000,0,7820000
2616470,Michigan,Grandville Public Schools,40349000,2290000,30503000,73142000,1886000,0,1886000,41847000,6145000,33525000,81517000,1967000,0,1967000,45404000,7555000,36434000,89393000,2020000,0,2020000,52529000,5824000,41287000,99640000,1956000,0,1956000
2616500,Michigan,Grant Public School District,15353000,1396000,2300000,19049000,589000,0,589000,15794000,2408000,2724000,20926000,633000,0,633000,15817000,2573000,3278000,21668000,609000,0,609000,17937000,3624000,3307000,24868000,575000,0,575000
2616830,Michigan,Grass Lake Community Schools,11126000,522000,4902000,16550000,0,0,0,11675000,2090000,5398000,19163000,0,0,0,12072000,1290000,5762000,19124000,0,0,0,14015000,1110000,6280000,21405000,0,0,0
2617160,Michigan,Greenville Public Schools,30721000,2191000,12329000,45241000,1465000,0,1465000,31642000,3176000,14524000,49342000,1559000,0,1559000,34773000,10056000,13865000,58694000,1545000,0,1545000,40939000,6162000,14985000,62086000,1569000,0,1569000
2617220,Michigan,Grosse Ile Township Schools,15712000,602000,7328000,23642000,594000,376000,970000,16468000,1456000,7842000,25766000,710000,437000,1147000,16426000,2160000,6999000,25585000,579000,491000,1070000,18319000,1622000,7631000,27572000,654000,492000,1146000
2617250,Michigan,Gull Lake Community Schools,28624000,959000,17637000,47220000,1235000,0,1235000,30882000,2905000,16381000,50168000,1371000,0,1371000,32844000,3607000,16655000,53106000,1410000,0,1410000,37736000,2126000,18709000,58571000,1636000,0,1636000
2617340,Michigan,Hagar Township S/D #6,616000,74000,104000,794000,0,0,0,628000,112000,116000,856000,0,0,0,647000,170000,117000,934000,0,0,0,735000,163000,115000,1013000,0,0,0
2617370,Michigan,Hale Area Schools,483000,774000,4189000,5446000,0,0,0,616000,915000,4194000,5725000,111000,0,111000,699000,1309000,4282000,6290000,117000,0,117000,1171000,1763000,3898000,6832000,147000,0,147000
2617400,Michigan,Hamilton Community Schools,26405000,664000,12922000,39991000,1323000,135000,1458000,27378000,2428000,12506000,42312000,1471000,172000,1643000,27957000,2118000,13006000,43081000,1562000,176000,1738000,30424000,1482000,12852000,44758000,1632000,136000,1768000
2617520,Michigan,Hamtramck School District of the City of,32326000,6776000,7449000,46551000,1906000,0,1906000,33606000,9814000,7875000,51295000,1780000,0,1780000,32730000,10511000,8395000,51636000,625000,0,625000,NA,NA,NA,NA,NA,NA,NA
2617550,Michigan,Hancock Public Schools,5243000,506000,3951000,9700000,0,0,0,5258000,1106000,3791000,10155000,0,0,0,5467000,1365000,3752000,10584000,0,0,0,6208000,1059000,4084000,11351000,0,0,0
2617640,Michigan,Hanover-Horton School District,9187000,310000,2608000,12105000,271000,0,271000,9511000,1215000,2455000,13181000,309000,0,309000,9569000,1257000,3128000,13954000,191000,0,191000,10611000,1054000,3140000,14805000,184000,0,184000
2617700,Michigan,Harbor Springs School District,1436000,284000,17001000,18721000,195000,0,195000,1566000,834000,16476000,18876000,132000,0,132000,1853000,949000,17746000,20548000,154000,0,154000,2975000,977000,19624000,23576000,265000,0,265000
2617730,Michigan,Harper Creek Community Schools,22817000,1460000,12635000,36912000,1000000,0,1000000,23419000,2719000,11159000,37297000,993000,0,993000,25012000,4825000,13044000,42881000,914000,0,914000,29531000,3474000,13707000,46712000,1122000,0,1122000
2617760,Michigan,Harper Woods The School District of the City of,25806000,2153000,5082000,33041000,1033000,0,1033000,27982000,3945000,4939000,36866000,1069000,0,1069000,27981000,3250000,6141000,37372000,379000,0,379000,32529000,7447000,5833000,45809000,1108000,0,1108000
2617820,Michigan,Harrison Community Schools,8910000,2685000,7159000,18754000,408000,0,408000,8839000,4006000,7239000,20084000,388000,0,388000,9426000,5474000,7721000,22621000,365000,0,365000,10735000,5191000,8246000,24172000,0,0,0
2617860,Michigan,Hart Public School District,8857000,2346000,5454000,16657000,281000,0,281000,9070000,3232000,5913000,18215000,273000,0,273000,9910000,3613000,6633000,20156000,329000,0,329000,11592000,4205000,6919000,22716000,342000,0,342000
2617880,Michigan,Hartford Public Schools,11905000,2267000,2964000,17136000,352000,0,352000,12141000,2799000,2904000,17844000,402000,0,402000,13042000,4123000,3282000,20447000,397000,0,397000,15386000,4982000,3713000,24081000,397000,0,397000
2617910,Michigan,Hartland Consolidated Schools,45584000,1319000,23645000,70548000,1862000,0,1862000,46631000,4876000,27074000,78581000,1651000,0,1651000,48458000,6361000,28479000,83298000,1742000,0,1742000,54603000,5240000,32205000,92048000,1745000,0,1745000
2617940,Michigan,Haslett Public Schools,23782000,689000,15154000,39625000,1544000,0,1544000,24737000,2465000,14098000,41300000,1551000,0,1551000,25469000,4059000,15280000,44808000,1380000,0,1380000,29754000,2924000,15500000,48178000,1703000,0,1703000
2617970,Michigan,Hastings Area School District,20657000,1379000,11021000,33057000,864000,0,864000,21381000,2827000,10929000,35137000,766000,0,766000,22640000,4911000,10065000,37616000,771000,0,771000,26562000,3106000,12259000,41927000,853000,0,853000
2618030,Michigan,Hazel Park School District of the City of,29003000,2469000,25765000,57237000,4185000,0,4185000,30350000,7994000,22024000,60368000,3935000,0,3935000,31726000,8777000,23671000,64174000,4477000,0,4477000,39941000,6726000,25961000,72628000,4927000,0,4927000
2618180,Michigan,Hemlock Public School District,9806000,359000,5133000,15298000,254000,0,254000,9859000,1317000,5523000,16699000,276000,0,276000,10580000,2425000,5772000,18777000,182000,0,182000,12099000,1188000,7024000,20311000,346000,0,346000
2618270,Michigan,Hesperia Community Schools,9091000,923000,2671000,12685000,347000,0,347000,9313000,1063000,2674000,13050000,279000,0,279000,9849000,2168000,3303000,15320000,356000,0,356000,10478000,2093000,3010000,15581000,395000,0,395000
2618360,Michigan,Hillman Community Schools,2278000,591000,3025000,5894000,72000,0,72000,2514000,966000,3318000,6798000,93000,0,93000,2748000,1269000,2998000,7015000,97000,0,97000,3588000,1006000,3127000,7721000,263000,0,263000
2618390,Michigan,Hillsdale Community Schools,11049000,1377000,4085000,16511000,360000,0,360000,11179000,2806000,3716000,17701000,376000,0,376000,11628000,3015000,4100000,18743000,311000,0,311000,13421000,3111000,4501000,21033000,521000,0,521000
2618420,Michigan,Holland City School District,25097000,3646000,28662000,57405000,2628000,0,2628000,25110000,7110000,26943000,59163000,2567000,0,2567000,24480000,5933000,28620000,59033000,2644000,0,2644000,29207000,5496000,31807000,66510000,3318000,0,3318000
2618450,Michigan,Holly Area School District,27784000,2816000,17941000,48541000,0,0,0,28094000,6376000,17904000,52374000,0,0,0,28903000,7775000,20057000,56735000,0,0,0,33728000,6777000,22262000,62767000,4000,0,4000
2618480,Michigan,Holt Public Schools,49812000,1840000,22854000,74506000,2738000,0,2738000,50896000,4764000,22475000,78135000,2809000,0,2809000,50701000,5062000,24782000,80545000,3009000,0,3009000,57096000,4643000,29588000,91327000,2821000,0,2821000
2618510,Michigan,Holton Public Schools,7482000,1434000,3115000,12031000,492000,0,492000,7501000,2139000,2784000,12424000,395000,0,395000,8114000,2396000,3025000,13535000,358000,0,358000,9675000,2148000,3210000,15033000,644000,0,644000
2618540,Michigan,Homer Community School District,9027000,1072000,2787000,12886000,389000,0,389000,9356000,1621000,2461000,13438000,350000,0,350000,9741000,2305000,3144000,15190000,429000,0,429000,10422000,2058000,3089000,15569000,385000,0,385000
2618570,Michigan,Hopkins Public Schools,14327000,534000,6016000,20877000,317000,0,317000,14620000,1441000,5815000,21876000,345000,0,345000,14775000,2066000,6408000,23249000,314000,0,314000,16673000,1516000,7029000,25218000,390000,0,390000
2618600,Michigan,Houghton Lake Community Schools,4826000,1957000,9520000,16303000,265000,0,265000,4441000,2698000,9902000,17041000,385000,0,385000,4100000,3380000,10010000,17490000,409000,0,409000,5246000,4449000,10347000,20042000,392000,0,392000
2618720,Michigan,Howell Public Schools,50826000,2095000,37068000,89989000,2524000,0,2524000,53211000,6777000,40231000,100219000,3136000,0,3136000,57099000,7353000,39674000,104126000,3011000,0,3011000,65639000,8288000,44637000,118564000,3166000,0,3166000
2618810,Michigan,Hudson Area Schools,10220000,899000,3028000,14147000,214000,0,214000,10810000,2350000,3143000,16303000,310000,0,310000,11903000,1127000,3332000,16362000,400000,0,400000,13891000,1312000,3131000,18334000,312000,0,312000
2618840,Michigan,Hudsonville Public School District,62069000,379000,33161000,95609000,4113000,0,4113000,64393000,3003000,33898000,101294000,4222000,0,4222000,68204000,1848000,37277000,107329000,4230000,0,4230000,77329000,5309000,41107000,123745000,3971000,0,3971000
2618930,Michigan,Huron School District,23094000,1170000,13946000,38210000,1435000,0,1435000,24208000,2088000,12480000,38776000,1606000,0,1606000,26611000,3075000,13345000,43031000,1565000,0,1565000,32298000,2123000,14585000,49006000,1844000,0,1844000
2618990,Michigan,Huron Valley Schools,75118000,2458000,51676000,129252000,6069000,0,6069000,77600000,11521000,48834000,137955000,6008000,0,6008000,76056000,15013000,54407000,145476000,5279000,0,5279000,88922000,5675000,60104000,154701000,6570000,0,6570000
2619050,Michigan,Ida Public School District,12823000,424000,2512000,15759000,460000,0,460000,13273000,1312000,2773000,17358000,462000,0,462000,14269000,1492000,2295000,18056000,424000,0,424000,16150000,1434000,3100000,20684000,493000,0,493000
2619100,Michigan,Imlay City Community Schools,17250000,1510000,6291000,25051000,829000,0,829000,17576000,2562000,6758000,26896000,821000,0,821000,17773000,3097000,6975000,27845000,851000,0,851000,19738000,3801000,8016000,31555000,1099000,0,1099000
2619170,Michigan,Inland Lakes Schools,2205000,827000,5950000,8982000,208000,0,208000,2036000,1284000,6128000,9448000,201000,0,201000,2173000,1548000,6254000,9975000,177000,0,177000,2655000,1733000,6501000,10889000,150000,0,150000
2619250,Michigan,Ionia Public Schools,25840000,2718000,8060000,36618000,1261000,0,1261000,26341000,4600000,8287000,39228000,1371000,0,1371000,27283000,6252000,8421000,41956000,1373000,0,1373000,31759000,5015000,9430000,46204000,1595000,0,1595000
2619410,Michigan,Iron Mountain Public Schools,6175000,485000,3894000,10554000,235000,0,235000,6199000,2120000,3927000,12246000,226000,0,226000,6695000,1654000,4016000,12365000,259000,0,259000,7740000,1978000,4183000,13901000,272000,0,272000
2619470,Michigan,Ironwood Area Schools of Gogebic County,5356000,1210000,3048000,9614000,271000,0,271000,5634000,1528000,3168000,10330000,286000,0,286000,5892000,4745000,2893000,13530000,248000,0,248000,7214000,1156000,3093000,11463000,469000,0,469000
2619530,Michigan,Ishpeming Public School District No. 1,6026000,520000,6071000,12617000,444000,0,444000,6221000,1043000,3929000,11193000,480000,0,480000,6233000,2206000,3787000,12226000,549000,0,549000,7458000,1531000,4301000,13290000,524000,0,524000
