dist_id,state,schlev,agchrt,district,total_enroll_fy20,current_sped_exp_fy20,total_enroll_fy21,current_sped_exp_fy21,total_enroll_fy22,current_sped_exp_fy22,total_enroll_fy23,current_sped_exp_fy23
3005190,Montana,2,3,Browning H S,595,608000,611,614000,553,500000,563,601000
3005280,Montana,1,3,Butte Elem,3078,4520000,2948,3939000,2964,4352000,2966,3410000
3005310,Montana,2,3,Butte H S,1216,1061000,1280,943000,1295,1051000,1317,1024000
3005460,Montana,1,3,Canyon Creek Elem,247,246000,256,330000,249,380000,234,324000
3005850,Montana,1,3,Vaughn Elem,161,62000,152,77000,152,62000,154,131000
3005880,Montana,1,3,Cascade Elem,203,139000,188,176000,189,129000,221,162000
3005910,Montana,2,3,Cascade H S,92,71000,91,77000,84,38000,101,41000
3005990,Montana,1,3,Cayuse Prairie Elem,257,325000,260,337000,276,380000,304,354000
3006110,Montana,3,3,St Ignatius K-12 Schools,483,573000,472,610000,475,520000,480,529000
3006112,Montana,1,3,Charlo Elem,165,51000,171,78000,160,57000,161,65000
3006115,Montana,2,3,Charlo H S,86,58000,85,60000,80,56000,83,59000
3006260,Montana,1,3,Chinook Elem,239,336000,224,180000,234,359000,228,163000
3006270,Montana,2,3,Chinook H S,108,119000,109,146000,114,66000,114,181000
3006320,Montana,1,3,Choteau Elem,238,137000,236,155000,240,153000,255,161000
3006330,Montana,2,3,Choteau H S,113,72000,108,83000,107,87000,103,80000
3006790,Montana,1,3,Circle Elem,130,88000,136,81000,143,90000,127,93000
3006810,Montana,2,3,Circle H S,63,50000,61,49000,64,57000,65,54000
3006840,Montana,1,3,Clancy Elem,340,146000,356,143000,370,160000,385,234000
3006870,Montana,1,3,Clinton Elem,196,204000,201,131000,203,196000,214,143000
3007050,Montana,1,3,Colstrip Elem,417,392000,404,441000,395,468000,366,389000
3007080,Montana,2,3,Colstrip H S,166,251000,152,260000,147,298000,151,250000
3007110,Montana,1,3,Columbia Falls Elem,1491,2248000,1430,2026000,1551,2147000,1562,2237000
3007140,Montana,2,3,Columbia Falls H S,658,714000,645,698000,671,714000,687,718000
3007190,Montana,1,3,Columbus Elem,523,417000,462,531000,461,529000,469,494000
3007200,Montana,2,3,Columbus H S,213,221000,214,207000,234,238000,244,277000
3007320,Montana,2,3,Conrad H S,124,55000,143,88000,138,74000,153,129000
3007330,Montana,1,3,Conrad Elem,344,167000,328,198000,358,130000,342,294000
3007410,Montana,3,3,Corvallis K-12 Schools,1437,1187000,1264,1137000,1323,1495000,1342,1294000
3007710,Montana,1,3,Creston Elem,118,92000,103,140000,116,147000,121,129000
3007830,Montana,1,3,Culbertson Elem,191,121000,190,132000,198,131000,187,139000
3007860,Montana,2,3,Culbertson H S,84,34000,81,35000,78,35000,94,36000
3007930,Montana,2,3,Custer County H S,510,431000,495,591000,508,499000,495,539000
3008130,Montana,3,3,Custer K-12 Schools,85,25000,103,60000,107,78000,105,116000
3008190,Montana,2,3,Cut Bank H S,210,175000,218,161000,240,162000,227,219000
3008280,Montana,3,3,Darby K-12 Schools,329,365000,319,335000,349,356000,326,377000
3008340,Montana,2,3,Dawson H S,333,210000,334,287000,341,248000,343,288000
3008670,Montana,1,3,Deer Lodge Elem,400,448000,382,667000,400,656000,426,574000
3008700,Montana,1,3,Deer Park Elem,173,68000,146,66000,169,94000,199,44000
3008880,Montana,1,3,DeSmet Elem,99,240000,99,316000,114,284000,127,368000
3008910,Montana,1,3,Dillon Elem,744,1130000,680,932000,730,738000,780,905000
3009030,Montana,1,3,Dixon Elem,63,61000,52,37000,59,27000,56,10000
3009120,Montana,3,3,Dodson K-12,93,94000,89,101000,85,100000,92,88000
3009180,Montana,1,3,Drummond Elem,98,75000,114,92000,105,83000,119,77000
3009210,Montana,2,3,Drummond H S,57,85000,61,59000,61,10000,63,21000
3009510,Montana,1,3,East Glacier Park Elem,57,46000,54,53000,58,52000,63,68000
3009670,Montana,1,3,Ekalaka Elem,96,43000,98,63000,90,105000,81,64000
3009720,Montana,1,3,Elder Grove Elem,617,425000,616,479000,662,494000,689,662000
3009840,Montana,1,3,Elysian Elem,410,142000,380,192000,391,242000,451,303000
3009930,Montana,3,3,Ennis K-12 Schools,374,307000,387,329000,411,274000,422,375000
3010080,Montana,1,3,Eureka Elem,476,364000,433,323000,475,536000,497,321000
3010140,Montana,1,3,Fairfield Elem,198,66000,194,84000,206,105000,207,93000
3010170,Montana,2,3,Fairfield H S,121,53000,123,62000,121,49000,116,43000
3010210,Montana,1,3,Fairview Elem,190,209000,178,187000,169,172000,182,225000
3010230,Montana,1,3,Fair-Mont-Egan Elem,169,92000,160,137000,147,238000,133,268000
3010290,Montana,2,3,Fairview H S,124,106000,117,103000,120,67000,116,85000
3010530,Montana,2,3,Fergus H S,306,204000,332,210000,339,244000,356,244000
3010920,Montana,1,3,Evergreen Elem,699,2153000,662,2212000,702,2146000,651,2300000
3010950,Montana,1,3,Olney-Bissell Elem,78,54000,82,74000,99,89000,105,67000
3011100,Montana,3,3,Florence-Carlton K-12 Schls,835,706000,785,673000,813,730000,790,903000
3011160,Montana,1,3,Forsyth Elem,212,127000,203,147000,218,181000,202,193000
3011190,Montana,2,3,Forsyth H S,101,44000,90,35000,86,39000,99,34000
3011240,Montana,1,3,Fort Benton Elem,223,145000,226,181000,246,185000,249,205000
3011260,Montana,2,3,Fort Benton H S,94,112000,93,119000,92,78000,107,105000
3011340,Montana,1,3,Fortine Elem,91,46000,62,49000,75,18000,73,49000
3011420,Montana,1,3,Frazer Elem,82,35000,70,20000,75,56000,62,71000
3011520,Montana,3,3,Frenchtown K-12 Schools,1345,1569000,1345,1599000,1463,1582000,1443,1328000
3011550,Montana,1,3,Froid Elem,78,27000,63,33000,63,33000,54,38000
3011650,Montana,3,3,Fromberg K-12,129,131000,112,100000,114,119000,106,100000
3011670,Montana,1,3,Frontier Elem,133,72000,123,66000,117,109000,127,122000
3011790,Montana,1,3,Gallatin Gateway Elem,173,80000,153,54000,152,56000,143,58000
3011820,Montana,1,3,Gardiner Elem,100,46000,91,46000,84,50000,91,63000
3012420,Montana,3,3,Glasgow K-12 Schools,806,749000,777,841000,791,837000,769,837000
3012510,Montana,1,3,Glendive Elem,835,1382000,771,1397000,803,1350000,782,1506000
3012840,Montana,3,3,Philipsburg K-12 Schools,162,141000,170,99000,179,118000,181,120000
3012960,Montana,1,3,Grass Range Elem,56,32000,55,39000,68,37000,58,28000
3013040,Montana,1,3,Great Falls Elem,7271,8237000,7026,8533000,7114,9721000,7032,10406000
3013050,Montana,2,3,Great Falls H S,2943,2364000,2981,2515000,3130,3316000,3095,3124000
3013110,Montana,1,3,Greenfield Elem,105,15000,77,31000,78,18000,68,19000
3013260,Montana,3,3,Hamilton K-12 Schools,1486,1717000,1498,1441000,1590,1625000,1666,1512000
3013310,Montana,1,3,Hardin Elem,1413,1195000,1307,1277000,1348,1051000,1284,1080000
3013340,Montana,2,3,Hardin H S,509,310000,512,363000,529,262000,512,238000
3013360,Montana,2,3,Plenty Coups H S,57,45000,70,57000,75,40000,58,29000
3013395,Montana,1,3,Harlem Elem,426,589000,453,705000,453,686000,467,558000
3013400,Montana,2,3,Harlem H S,166,177000,171,220000,175,232000,163,210000
3013470,Montana,3,3,Harlowton K-12,272,430000,275,421000,268,445000,258,437000
3013530,Montana,3,3,Harrison K-12 Schools,81,68000,96,66000,95,64000,91,74000
3013560,Montana,1,3,Havre Elem,1226,1005000,1171,974000,1208,1043000,1199,909000
3013590,Montana,2,3,Havre H S,504,498000,534,499000,520,522000,531,488000
3013660,Montana,3,3,Hays-Lodge Pole K-12 Schls,234,369000,275,423000,288,367000,248,342000
3013800,Montana,1,3,Helena Flats Elem,234,166000,223,151000,271,119000,280,197000
3013830,Montana,2,3,Helena H S,2693,2480000,2620,2665000,2478,2439000,2514,2698000
3013860,Montana,1,3,Hellgate Elem,1540,2645000,1473,2469000,1478,2540000,1498,2668000
3014070,Montana,3,3,Highwood K-12,112,82000,117,71000,116,66000,117,76000
3014430,Montana,3,3,Hobson K-12 Schools,119,43000,124,37000,119,34000,136,24000
3014640,Montana,3,3,Hot Springs K-12,192,113000,199,136000,179,127000,166,127000
3014700,Montana,3,3,Huntley Project K-12 Schools,764,998000,721,1039000,748,1050000,773,1091000
3014760,Montana,3,3,Hysham K-12 Schools,71,63000,68,68000,78,72000,79,68000
3014820,Montana,1,3,Independent Elem,310,262000,289,259000,302,280000,297,301000
3015120,Montana,2,3,Jefferson H S,289,312000,290,468000,291,359000,284,247000
3015200,Montana,1,3,Joliet Elem,250,122000,245,131000,274,171000,270,194000
3015260,Montana,2,3,Joliet H S,106,44000,121,76000,129,92000,139,123000
3015340,Montana,1,3,Jordan Elem,98,18000,95,28000,111,36000,106,41000
3015420,Montana,2,3,Flathead H S,2844,1536000,2952,1737000,3037,1910000,3101,2068000
3015450,Montana,1,3,Kalispell Elem,3111,4265000,2883,4308000,3136,4505000,3095,3838000
3015570,Montana,1,3,Kila Elem,200,141000,182,201000,184,236000,192,196000
3015990,Montana,1,3,Lambert Elem,93,56000,98,69000,91,64000,79,23000
3016050,Montana,1,3,Lame Deer Elem,406,416000,376,383000,364,324000,382,355000
3016110,Montana,1,3,LaMotte Elem,67,27000,70,65000,66,50000,52,53000
3016200,Montana,1,3,Laurel Elem,1387,1970000,1244,1205000,1275,1112000,1272,1127000
3016230,Montana,2,3,Laurel H S,641,527000,646,742000,629,592000,619,613000
3016290,Montana,3,3,Lavina K-12 Schools,60,53000,73,72000,81,126000,81,93000
3016490,Montana,1,3,Lewistown Elem,849,1414000,817,1418000,853,1325000,888,1452000
3016530,Montana,3,3,Libby K-12 Schools,1194,1087000,1179,1101000,1165,996000,1164,1012000
3016710,Montana,3,3,Lima K-12 Schools,60,45000,51,52000,59,52000,60,53000
3016770,Montana,2,3,Lincoln County H S,275,105000,285,137000,293,288000,306,156000
3016810,Montana,3,3,Lincoln K-12 Schools,131,97000,139,97000,150,105000,149,124000
3016880,Montana,1,3,Livingston Elem,947,1302000,819,1266000,848,1309000,837,1568000
3017010,Montana,1,3,Lodge Grass Elem,250,226000,257,105000,244,120000,274,199000
3017040,Montana,2,3,Lodge Grass H S,194,224000,187,216000,178,307000,172,307000
3017130,Montana,1,3,Lolo Elem,532,1173000,533,987000,538,1021000,507,993000
3017190,Montana,1,3,Lone Rock Elem,191,125000,171,198000,213,123000,254,244000
3017580,Montana,3,3,Malta K-12 Schools,466,378000,450,401000,509,409000,519,364000
3017610,Montana,1,3,Manhattan School,489,473000,478,504000,503,570000,483,578000
3017640,Montana,2,3,Manhattan High School,259,303000,249,310000,260,317000,239,311000
3017700,Montana,1,3,Marion Elem,146,168000,143,200000,157,228000,163,223000
3018170,Montana,3,3,Medicine Lake K-12 Schools,79,76000,76,120000,90,111000,84,141000
3018410,Montana,1,3,Miles City Elem,971,1363000,937,1459000,949,1334000,953,1252000
3018540,Montana,2,3,Missoula H S,3620,6814000,3717,4855000,3834,4069000,3966,4769000
3018570,Montana,1,3,Missoula Elem,5637,11415000,5264,12409000,5385,13250000,5280,12966000
3018750,Montana,1,3,Monforton Elem,622,140000,611,164000,668,159000,669,163000
3018780,Montana,1,3,Montana City Elem,503,307000,471,349000,467,375000,475,401000
3019170,Montana,3,3,Nashua K-12 Schools,99,93000,110,77000,109,79000,109,49000
3019500,Montana,2,3,Noxon H S,67,27000,55,25000,68,62000,67,104000
3020040,Montana,1,3,Park City Elem,210,217000,207,196000,207,191000,224,205000
3020070,Montana,2,3,Park City H S,98,77000,102,93000,102,106000,102,78000
3020100,Montana,2,3,Park H S,418,333000,413,447000,422,452000,418,563000
3020790,Montana,1,3,Pioneer Elem,71,84000,70,108000,79,105000,72,150000
3020850,Montana,3,3,Plains K-12,475,253000,450,300000,450,323000,453,213000
3020960,Montana,3,3,Plentywood K-12 Schools,353,239000,364,208000,359,231000,371,177000
3021000,Montana,3,3,Plevna K-12 Schools,104,149000,108,144000,101,118000,95,114000
3021060,Montana,1,3,Polson Elem,1189,1894000,1132,1611000,1152,1380000,1173,1570000
3021090,Montana,2,3,Polson H S,481,584000,507,637000,511,586000,524,569000
3021240,Montana,1,3,Poplar Elem,690,811000,649,955000,627,1091000,596,1023000
3021270,Montana,2,3,Poplar H S,248,278000,252,248000,243,403000,276,459000
3021330,Montana,1,3,Potomac Elem,84,68000,86,65000,98,88000,105,143000
3021450,Montana,2,3,Powell County H S,187,220000,156,209000,175,187000,186,197000
3021510,Montana,1,3,Power Elem,89,42000,80,36000,83,25000,85,33000
3021720,Montana,1,3,Pryor Elem,73,84000,78,83000,71,103000,71,32000
3021850,Montana,1,3,Ramsay Elem,152,72000,152,113000,164,113000,166,50000
3022080,Montana,1,3,Red Lodge Elem,321,125000,307,116000,319,254000,328,237000
3022110,Montana,2,3,Red Lodge H S,191,112000,185,104000,180,148000,176,125000
3022710,Montana,3,3,Roberts K-12 Schools,103,71000,115,63000,109,103000,122,64000
3022750,Montana,1,3,Rocky Boy Elem,460,262000,432,263000,452,280000,486,213000
3022790,Montana,1,3,Ronan Elem,1106,1366000,1084,1284000,1099,1467000,1105,1542000
3022800,Montana,2,3,Ronan H S,335,218000,367,199000,371,200000,416,209000
3023040,Montana,1,3,Roundup Elem,364,304000,343,355000,381,364000,407,384000
3023070,Montana,2,3,Roundup High School,179,128000,166,116000,174,136000,172,121000
3023520,Montana,1,3,Savage Elem,91,51000,94,50000,94,33000,100,45000
3023670,Montana,3,3,Scobey K-12 Schools,273,129000,279,127000,279,121000,286,116000
3023730,Montana,1,3,Seeley Lake Elem,157,221000,157,288000,185,333000,181,304000
3023900,Montana,1,3,Shelby Elem,324,280000,342,317000,372,221000,390,173000
3023910,Montana,2,3,Shelby H S,125,128000,104,193000,112,203000,120,226000
3023940,Montana,1,3,Shepherd Elem,581,455000,522,481000,520,489000,562,509000
3023970,Montana,2,3,Shepherd H S,259,143000,249,137000,265,151000,253,174000
3024150,Montana,1,3,Sheridan Elem,130,76000,120,71000,148,71000,170,119000
3024180,Montana,2,3,Sheridan H S,63,53000,68,47000,69,41000,60,54000
3024200,Montana,1,3,Sidney Elem,934,1052000,901,1314000,886,1263000,856,1216000
3024230,Montana,2,3,Sidney H S,403,293000,408,360000,388,381000,387,399000
3024300,Montana,1,3,Sun River Valley Elem,201,198000,163,276000,166,172000,178,387000
3024330,Montana,2,3,Simms H S,100,70000,119,117000,112,128000,101,123000
3024930,Montana,3,3,St Regis K-12 Schools,167,126000,184,148000,195,148000,179,121000
3024990,Montana,3,3,Stanford K-12 Schools,117,98000,113,120000,100,136000,105,154000
3025020,Montana,1,3,Stevensville Elem,651,524000,640,511000,680,652000,656,620000
3025050,Montana,2,3,Stevensville H S,402,307000,374,297000,383,328000,349,309000
3025130,Montana,1,3,Centerville Elem,240,155000,233,100000,228,117000,237,136000
3025140,Montana,2,3,Centerville H S,66,28000,53,37000,63,50000,69,61000
3025320,Montana,3,3,Sunburst K-12 Schools,133,156000,137,156000,128,139000,125,118000
3025470,Montana,3,3,Superior K-12 Schools,318,87000,329,100000,349,98000,324,121000
3025500,Montana,1,3,Swan River Elem,190,88000,179,110000,187,80000,191,133000
3025560,Montana,2,3,Sweet Grass County H S,170,118000,166,92000,164,64000,161,76000
3025890,Montana,1,3,Target Range Elem,606,786000,581,562000,568,671000,574,599000
3025950,Montana,3,3,Terry K-12 Schools,134,104000,138,54000,140,45000,145,76000
3026070,Montana,1,3,Thompson Falls Elem,282,197000,270,277000,290,359000,320,362000
3026100,Montana,2,3,Thompson Falls H S,156,148000,188,172000,209,182000,201,198000
3026160,Montana,1,3,Three Forks Elem,527,286000,523,319000,511,297000,523,304000
3026190,Montana,2,3,Three Forks H S,226,122000,226,161000,255,185000,278,199000
3026520,Montana,1,3,Trout Creek Elem,57,80000,57,96000,56,104000,66,119000
3026550,Montana,1,3,Troy Elem,250,232000,251,154000,273,176000,283,230000
3026580,Montana,2,3,Troy H S,141,283000,135,258000,127,140000,128,69000
3026730,Montana,3,3,Twin Bridges K-12 Schools,211,162000,217,169000,210,112000,210,168000
3026880,Montana,1,3,Ulm Elem,128,28000,129,81000,144,78000,138,71000
3027060,Montana,1,3,Valier Elem,100,39000,110,38000,110,37000,122,54000
3027270,Montana,3,3,Victor K-12 Schools,255,184000,246,133000,261,117000,236,118000
3027570,Montana,1,3,West Valley Elem,704,477000,711,439000,766,463000,762,578000
3027630,Montana,3,3,West Yellowstone K-12,300,170000,283,151000,276,190000,287,203000
3027730,Montana,3,3,Westby K-12 Schools,62,24000,52,30000,53,29000,50,26000
3027740,Montana,1,3,Whitefish Elem,1347,2188000,1280,2787000,1306,2719000,1313,2560000
3027790,Montana,2,3,Whitefish H S,579,458000,588,464000,576,524000,581,429000
3027810,Montana,1,3,Whitehall Elem,309,266000,319,272000,324,365000,328,395000
3027840,Montana,2,3,Whitehall H S,132,159000,146,94000,130,116000,144,97000
3028020,Montana,3,3,Wibaux K-12 Schools,164,273000,153,232000,155,292000,151,263000
3028380,Montana,3,3,Winifred K-12 Schools,110,94000,110,99000,130,109000,154,104000
3028470,Montana,3,3,Winnett K-12 Schools,65,70000,62,77000,64,84000,60,84000
3028590,Montana,1,3,Wolf Point Elem,579,655000,502,620000,528,254000,511,324000
3028620,Montana,2,3,Wolf Point H S,222,120000,245,131000,239,105000,225,63000
3028770,Montana,3,3,White Sulphur Spgs K-12,212,181000,192,175000,194,178000,185,179000
3028800,Montana,1,3,Wyola Elem,79,66000,79,98000,88,68000,88,115000
3028911,Montana,2,3,Rocky Boy H S,140,66000,147,97000,140,92000,148,101000
3100002,Nebraska,3,3,DAVID CITY PUBLIC SCHOOLS,683,1840000,654,1992000,677,1967000,676,1993000
3100003,Nebraska,3,3,EAST BUTLER PUBLIC SCHOOLS,289,997000,296,848000,286,820000,297,804000
3100004,Nebraska,3,3,LAUREL-CONCORD-COLERIDGE SCHOOL,449,761000,432,866000,431,997000,415,1107000
3100006,Nebraska,3,3,WEST POINT PUBLIC SCHOOLS,728,1197000,740,1191000,717,1190000,728,1169000
3100008,Nebraska,3,3,WISNER-PILGER PUBLIC SCHOOLS,440,656000,433,705000,438,826000,437,953000
3100010,Nebraska,3,3,ANSELMO-MERNA PUBLIC SCHOOLS,289,269000,255,266000,258,279000,245,285000
3100011,Nebraska,3,3,BROKEN BOW PUBLIC SCHOOLS,875,1677000,892,1872000,896,1751000,890,1876000
3100012,Nebraska,3,3,CALLAWAY PUBLIC SCHOOLS,203,554000,186,541000,192,515000,180,533000
3100015,Nebraska,3,3,CAMBRIDGE PUBLIC SCHOOLS,316,354000,299,423000,286,469000,288,516000
3100016,Nebraska,3,3,GRAND ISLAND PUBLIC SCHOOLS,10070,19681000,9920,20510000,9829,21382000,9990,21876000
3100018,Nebraska,3,3,WAUNETA-PALISADE PUBLIC SCHS,218,415000,228,462000,243,431000,230,526000
3100021,Nebraska,3,3,WAVERLY SCHOOL DISTRICT 145,2142,3858000,2138,4087000,2180,4042000,2165,4325000
3100022,Nebraska,3,3,NORTH PLATTE PUBLIC SCHOOLS,4117,6032000,3919,6461000,3834,7078000,3782,7454000
3100023,Nebraska,3,3,MAXWELL PUBLIC SCHOOLS,292,366000,289,399000,267,434000,258,464000
3100024,Nebraska,3,3,SUTHERLAND PUBLIC SCHOOLS,327,376000,344,433000,347,441000,305,454000
3100025,Nebraska,3,3,ELKHORN VALLEY SCHOOLS,428,542000,443,564000,454,619000,446,586000
3100029,Nebraska,3,3,SUPERIOR PUBLIC SCHOOLS,423,1177000,425,1297000,410,1214000,410,1223000
3100034,Nebraska,3,3,ASHLAND-GREENWOOD PUBLIC SCHS,1005,1788000,1033,1893000,1062,2074000,1099,2298000
3100041,Nebraska,3,3,STANTON COMMUNITY SCHOOLS,405,391000,379,461000,354,524000,383,540000
3100065,Nebraska,3,3,FRANKLIN PUBLIC SCHOOLS,296,421000,281,459000,274,301000,290,696000
3100066,Nebraska,3,3,SILVER LAKE PUBLIC SCHOOLS,260,801000,251,405000,251,529000,226,542000
3100067,Nebraska,3,3,BANNER COUNTY PUBLIC SCHOOLS,130,239000,151,241000,145,299000,151,325000
3100070,Nebraska,3,3,AMHERST PUBLIC SCHOOLS,380,423000,384,394000,385,412000,394,452000
3100071,Nebraska,3,3,TEKAMAH-HERMAN COMMUNITY SCHS,520,808000,509,954000,536,924000,527,916000
3100072,Nebraska,3,3,LEYTON PUBLIC SCHOOLS,167,159000,141,215000,147,183000,133,174000
3100073,Nebraska,3,3,ARNOLD PUBLIC SCHOOLS,179,201000,177,213000,194,241000,192,253000
3100076,Nebraska,3,3,SCRIBNER-SNYDER COMMUNITY SCHS,206,225000,193,222000,193,272000,171,366000
3100077,Nebraska,3,3,DUNDY CO STRATTON PUBLIC SCHS,334,597000,305,631000,285,641000,290,497000
3100080,Nebraska,3,3,ALMA PUBLIC SCHOOLS,344,693000,342,811000,357,799000,359,986000
3100082,Nebraska,3,3,STUART PUBLIC SCHOOLS,186,185000,178,198000,187,233000,200,264000
3100085,Nebraska,3,3,ST PAUL PUBLIC SCHOOLS,703,999000,730,1025000,724,1033000,705,1083000
3100088,Nebraska,3,3,NORRIS SCHOOL DIST 160,2480,3304000,2428,3111000,2500,3332000,2483,3263000
3100089,Nebraska,3,3,PALMER PUBLIC SCHOOLS,326,429000,320,419000,323,477000,322,506000
3100090,Nebraska,3,3,BAYARD PUBLIC SCHOOLS,383,424000,360,501000,345,540000,337,640000
3100091,Nebraska,3,3,FULLERTON PUBLIC SCHOOLS,314,512000,307,498000,307,622000,299,645000
3100095,Nebraska,3,3,CRETE PUBLIC SCHOOLS,2130,3307000,2063,3332000,2120,3564000,2230,4034000
3100096,Nebraska,3,3,FRIEND PUBLIC SCHOOLS,239,313000,239,298000,250,221000,251,324000
3100097,Nebraska,3,3,MORRILL PUBLIC SCHOOLS,394,410000,399,468000,393,538000,330,675000
3100098,Nebraska,3,3,GERING PUBLIC SCHOOLS,2049,2708000,1931,2615000,2004,3101000,2023,3106000
3100099,Nebraska,3,3,CENTENNIAL PUBLIC SCHOOLS,451,1258000,454,1243000,473,1293000,496,1188000
3100105,Nebraska,3,3,BRIDGEPORT PUBLIC SCHOOLS,450,729000,460,763000,481,954000,506,1109000
3100109,Nebraska,3,3,SOUTHERN VALLEY SCHOOLS,359,622000,370,803000,357,810000,383,1113000
3100110,Nebraska,3,3,SOUTH PLATTE PUBLIC SCHOOLS,199,275000,216,336000,228,340000,218,484000
3100111,Nebraska,3,3,EUSTIS-FARNAM PUBLIC SCHOOLS,165,200000,159,224000,176,253000,166,276000
3100112,Nebraska,3,3,LAKEVIEW COMMUNITY SCHOOLS,896,1473000,922,1477000,905,1548000,952,1575000
3100114,Nebraska,3,3,LOGAN VIEW PUBLIC SCHOOLS,550,1243000,535,1299000,579,1278000,590,1199000
