dist_id,state,schlev,agchrt,district,total_enroll,tcurelsc,current_sped_exp,sped_instructional_exp,sped_pupil_support_services_exp,sped_instructional_support_exp,sped_student_transportation_exp,sped_teacher_salaries
1808970,Indiana,3,3,Plainfield Community School Corp,5854,58384000,5723000,5675000,49000,0,0,2321000
1809060,Indiana,3,3,Plymouth Community School Corp,3275,40606000,5898000,4141000,1756000,0,0,1532000
1809120,Indiana,3,3,John Glenn School Corporation,2012,22036000,1746000,1322000,424000,0,0,579000
1809150,Indiana,3,3,Portage Township Schools,6742,83989000,21000,15000,0,0,0,0
1809180,Indiana,3,3,Porter Township School Corp,1527,14917000,14000,14000,0,0,0,0
1809300,Indiana,3,3,Prairie Heights Community Sch Corp,1325,16800000,1082000,896000,121000,0,0,374000
1809360,Indiana,3,3,West Central School Corp,639,11639000,2660000,1188000,1472000,0,0,520000
1809420,Indiana,3,3,Rensselaer Central School Corp,1521,20886000,5526000,3277000,2249000,0,0,1153000
1809480,Indiana,3,3,Richland-Bean Blossom C S C,2738,34384000,4199000,3251000,947000,0,0,2235000
1809510,Indiana,3,3,Richmond Community Schools,4526,58683000,7422000,6053000,1369000,0,0,3112000
1809600,Indiana,3,3,Rising Sun-Ohio Co Com,825,11009000,808000,808000,0,0,0,380000
1809630,Indiana,3,3,Rochester Community School Corp,1613,23670000,2519000,1888000,631000,0,0,883000
1809690,Indiana,3,3,Merrillville Community School Corp,6004,64439000,129000,129000,0,0,0,71000
1809720,Indiana,3,3,Rossville Con School District,960,10838000,750000,709000,41000,0,0,403000
1809750,Indiana,3,3,Rush County Schools,1958,23814000,2222000,1979000,242000,0,0,791000
1809810,Indiana,3,3,Salem Community Schools,1745,18671000,1586000,1314000,272000,0,0,774000
1809840,Indiana,3,3,Daleville Community Schools,1018,11515000,292000,150000,142000,0,0,114000
1809990,Indiana,3,3,Scott County School District 1,1319,14534000,556000,461000,95000,0,0,212000
1810020,Indiana,3,3,Scott County School District 2,2625,36536000,4171000,4171000,0,0,0,1579000
1810080,Indiana,3,3,Seymour Community Schools,5343,54903000,5683000,5523000,160000,0,0,3212000
1810110,Indiana,3,3,MSD Shakamak Schools,674,7047000,280000,276000,4000,0,0,158000
1810140,Indiana,3,3,Shelbyville Central Schools,4036,50779000,4561000,4159000,402000,0,0,1995000
1810170,Indiana,3,3,Shoals Community School Corp,669,7391000,707000,623000,84000,0,0,349000
1810230,Indiana,3,3,Smith-Green Community Schools,1132,13938000,1115000,1060000,55000,0,0,517000
1810260,Indiana,3,3,South Adams Schools,1291,17682000,1208000,1208000,0,0,0,713000
1810290,Indiana,3,3,South Bend Community School Corp,15301,271613000,30891000,26497000,4392000,0,0,12927000
1810350,Indiana,3,3,South Gibson School Corporation,2110,26808000,2790000,2174000,616000,0,0,1109000
1810360,Indiana,3,3,South Harrison Com Schools,3079,42069000,5658000,3991000,1667000,0,0,1656000
1810380,Indiana,3,3,South Henry School Corp,753,8781000,276000,276000,0,0,0,180000
1810410,Indiana,3,3,South Knox School Corp,1247,15091000,723000,723000,0,0,0,288000
1810440,Indiana,3,3,South Madison Com Sch Corp,4456,48929000,4513000,4482000,30000,0,0,2062000
1810450,Indiana,3,3,South Montgomery Com Sch Corp,1647,20450000,651000,521000,131000,0,0,326000
1810470,Indiana,3,3,South Newton School Corp,862,11874000,608000,608000,0,0,0,278000
1810500,Indiana,3,3,South Putnam Community Schools,1101,13367000,899000,899000,0,0,0,538000
1810530,Indiana,3,3,South Ripley Com Sch Corp,1075,15656000,1464000,1464000,0,0,0,610000
1810560,Indiana,3,3,South Spencer County Sch Corp,1092,14187000,905000,845000,60000,0,0,548000
1810590,Indiana,3,3,South Vermillion Com Sch Corp,1594,20418000,1428000,1379000,49000,0,0,490000
1810620,Indiana,3,3,Southeast Fountain School Corp,989,13025000,904000,689000,215000,0,0,363000
1810640,Indiana,3,3,Southeast Dubois Co Sch Corp,1254,13945000,1116000,940000,159000,0,0,399000
1810650,Indiana,3,3,Hamilton Southeastern Schools,21612,267175000,27099000,19839000,7260000,0,0,9391000
1810680,Indiana,3,3,Lewis Cass Schools,1342,16771000,428000,145000,283000,0,0,124000
1810710,Indiana,3,3,Southern Hancock Co Com Sch Corp,3863,38074000,4917000,3510000,1407000,0,0,1329000
1810740,Indiana,3,3,Randolph Southern School Corp,522,5471000,209000,196000,13000,0,0,127000
1810770,Indiana,3,3,Southern Wells Com Schools,889,9716000,417000,354000,63000,0,0,194000
1810800,Indiana,3,3,Southwestern-Jefferson Co Con,1277,15678000,450000,450000,0,0,0,336000
1810830,Indiana,3,3,Southwestern Con Sch Shelby Co,634,7291000,367000,367000,0,0,0,180000
1810860,Indiana,3,3,Southwest School Corporation,1743,22654000,806000,676000,130000,0,0,494000
1810870,Indiana,3,3,Southwest Dubois Co Sch Corp,1965,26056000,1816000,1754000,0,0,0,1027000
1810900,Indiana,3,3,Southwest Parke Com Sch Corp,1016,12976000,1130000,977000,153000,0,0,362000
1810920,Indiana,3,3,School Town of Speedway,1864,27307000,1779000,1283000,496000,0,0,987000
1810950,Indiana,3,3,Spencer-Owen Community Schools,2238,30223000,3064000,2750000,314000,0,0,1719000
1810980,Indiana,3,3,Springs Valley Com School Corp,837,10909000,745000,671000,74000,0,0,361000
1811100,Indiana,3,3,MSD Steuben County,2607,31328000,2776000,2194000,582000,0,0,1163000
1811190,Indiana,3,3,Sunman-Dearborn Com Sch Corp,3825,50302000,5422000,4010000,1412000,0,0,1826000
1811220,Indiana,3,3,Switzerland County School Corp,1483,18198000,332000,332000,0,0,0,88000
1811250,Indiana,3,3,Taylor Community School Corp,1300,15369000,971000,827000,144000,0,0,557000
1811260,Indiana,3,3,Tell City-Troy Twp School Corp,1400,16317000,778000,694000,84000,0,0,529000
1811340,Indiana,3,3,Tippecanoe School Corp,13616,155944000,11811000,11318000,494000,0,0,4994000
1811370,Indiana,3,3,Tippecanoe Valley School Corp,1779,23250000,1835000,1394000,441000,0,0,714000
1811400,Indiana,3,3,Tipton Community School Corp,1442,15933000,1277000,1078000,199000,0,0,588000
1811430,Indiana,3,3,Tri-County School Corporation,765,11721000,956000,856000,100000,0,0,262000
1811460,Indiana,3,3,Tri-Creek School Corporation,3269,37287000,299000,56000,243000,0,0,3000
1811490,Indiana,3,3,Triton School Corporation,946,11591000,591000,496000,95000,0,0,245000
1811580,Indiana,3,3,Twin Lakes School Corp,2279,30069000,3046000,2177000,712000,0,0,1119000
1811610,Indiana,3,3,Union Co/Clg Corner Joint Sch Dist,1295,17531000,2411000,797000,1614000,0,0,433000
1811700,Indiana,3,3,Union Township School Corp,1409,17614000,7000,2000,5000,0,0,0
1811730,Indiana,3,3,Union School Corporation,7238,61353000,7633000,6654000,979000,0,0,3017000
1811910,Indiana,3,3,Union-North United School Corp,1228,14979000,1301000,1132000,169000,0,0,595000
1811970,Indiana,3,3,Valparaiso Community Schools,6382,73605000,179000,17000,162000,0,0,0
1812060,Indiana,3,3,Crothersville Community Schools,441,5502000,50000,50000,0,0,0,1000
1812090,Indiana,3,3,Vigo County School Corp,13787,148795000,17784000,16246000,1538000,0,0,6743000
1812120,Indiana,3,3,Vincennes Community School Corp,2836,32859000,3214000,2174000,1039000,0,0,1296000
1812150,Indiana,3,3,Wabash City Schools,1536,19295000,797000,797000,0,0,0,479000
1812180,Indiana,3,3,MSD Wabash County Schools,2266,22949000,3585000,1827000,1758000,0,0,823000
1812240,Indiana,3,3,Wa-Nee Community Schools,2933,37182000,3451000,3005000,445000,0,0,967000
1812360,Indiana,3,3,MSD Warren Township,11824,169579000,13927000,11465000,2462000,0,0,5587000
1812390,Indiana,3,3,Warrick County School Corp,10122,120303000,13986000,10618000,3368000,0,0,5043000
1812420,Indiana,3,3,Warsaw Community Schools,6734,83269000,6662000,4254000,2409000,0,0,2517000
1812720,Indiana,3,3,MSD Washington Township,10512,173931000,15878000,12696000,3182000,0,0,5483000
1812810,Indiana,3,3,MSD Wayne Township,16017,217397000,27379000,22084000,5295000,0,0,10782000
1812870,Indiana,3,3,West Lafayette Com School Corp,2420,34713000,2085000,2085000,0,0,0,756000
1812880,Indiana,3,3,Frankton-Lapel Community Schools,3090,28348000,2145000,2037000,108000,0,0,1155000
1812900,Indiana,3,3,West Noble School Corporation,2177,26212000,1297000,1077000,221000,0,0,495000
1812930,Indiana,3,3,West Washington School Corp,934,11134000,861000,861000,0,0,0,493000
1812990,Indiana,3,3,Western Boone Co Com Sch Dist,1642,18315000,1267000,1219000,47000,0,0,940000
1813050,Indiana,3,3,Western Wayne Schools,751,10280000,665000,662000,2000,0,0,329000
1813080,Indiana,3,3,Westfield-Washington Schools,9180,119544000,15238000,11955000,3283000,0,0,5457000
1813110,Indiana,3,3,Westview School Corporation,2075,28646000,2605000,2229000,376000,0,0,745000
1813200,Indiana,3,3,School City of Whiting,1102,12698000,1021000,1021000,0,0,0,407000
1813230,Indiana,3,3,Whitko Community School Corp,1216,17419000,1963000,1606000,356000,0,0,698000
1900006,Iowa,3,3,North Fayette Valley Comm School District,1080,14711000,2247000,2153000,17000,0,70000,952000
1900009,Iowa,3,3,Colfax-Mingo Comm School District,724,9873000,1197000,1067000,0,0,118000,379000
1900015,Iowa,3,3,Sibley-Ocheyedan Comm School District,729,9980000,984000,969000,4000,0,8000,318000
1900021,Iowa,3,3,Okoboji Comm School District,1244,14651000,2358000,2281000,11000,0,52000,783000
1900022,Iowa,3,3,Union Comm School District,1008,13254000,2125000,1757000,94000,1000,258000,827000
1900023,Iowa,3,3,Sioux Central Comm School District,656,9206000,1523000,1513000,0,0,2000,522000
1900024,Iowa,3,3,South Central Calhoun Comm School District,916,11869000,1509000,1456000,0,0,42000,659000
1900025,Iowa,3,3,Panorama Comm School District,691,9578000,1468000,1368000,0,0,99000,530000
1900026,Iowa,3,3,South O'Brien  Comm School District,576,7861000,1194000,1081000,0,0,108000,364000
1900027,Iowa,3,3,Riverside Comm School District,693,9354000,1409000,1302000,0,0,86000,381000
1900028,Iowa,3,3,Prairie Valley Comm School District,561,8338000,773000,740000,0,0,33000,294000
1900031,Iowa,1,3,Albert City-Truesdale Comm School District,114,1886000,213000,178000,33000,0,0,56000
1900032,Iowa,1,3,Alden Comm School District,159,2648000,239000,237000,1000,0,0,54000
1900040,Iowa,3,3,East Marshall Comm School District,713,8924000,621000,568000,20000,0,32000,262000
1900060,Iowa,3,3,GMG Comm School District,478,6280000,486000,467000,1000,0,12000,215000
1903060,Iowa,3,3,AGWSR Comm School District,650,9001000,1282000,1222000,1000,0,55000,536000
1903090,Iowa,1,3,Adair-Casey Comm School District,271,4291000,535000,527000,0,0,8000,160000
1903150,Iowa,3,3,Adel DeSoto Minburn Comm School District,2254,25699000,3758000,3413000,4000,0,321000,1108000
1903220,Iowa,3,3,Akron Westfield Comm School District,580,8600000,1191000,1120000,24000,0,45000,477000
1903270,Iowa,3,3,Albia Comm School District,1120,14443000,1925000,1682000,45000,0,181000,570000
1903300,Iowa,3,3,Alburnett Comm School District,810,8918000,726000,693000,0,0,31000,360000
1903360,Iowa,3,3,Algona Comm School District,1563,20591000,3343000,3257000,0,0,79000,1105000
1903390,Iowa,3,3,Allamakee Comm School District,1121,14290000,1977000,1727000,79000,0,159000,717000
1903450,Iowa,3,3,North Butler Comm School District,567,8089000,1076000,1001000,7000,0,49000,405000
1903480,Iowa,3,3,Alta-Aurelia Comm School District,837,10650000,936000,905000,0,0,30000,297000
1903540,Iowa,3,3,Ames Comm School District,4645,62113000,9718000,8811000,84000,0,794000,4113000
1903570,Iowa,3,3,Anamosa Comm School District,1183,14250000,1612000,1489000,0,10000,98000,635000
1903630,Iowa,1,3,Andrew Comm School District,147,2697000,369000,368000,0,0,0,152000
1903690,Iowa,3,3,Ankeny Comm School District,12750,154622000,25224000,21307000,0,329000,3587000,8190000
1903750,Iowa,3,3,Aplington-Parkersburg Comm School District,853,10627000,1228000,1165000,1000,0,54000,573000
1903780,Iowa,3,3,Ar-We-Va Comm School District,243,2887000,285000,272000,0,0,13000,111000
1903850,Iowa,3,3,North Union Comm School District,325,4828000,511000,508000,0,0,1000,212000
1903930,Iowa,3,3,Atlantic Comm School District,1555,19485000,3375000,2900000,180000,0,287000,967000
1903960,Iowa,3,3,Audubon Comm School District,547,6965000,783000,747000,0,0,32000,298000
1904080,Iowa,3,3,AHSTW Comm School District,776,9982000,1522000,1402000,16000,0,99000,252000
1904200,Iowa,3,3,Ballard Comm School District,1871,23086000,3060000,2905000,0,1000,131000,1228000
1904380,Iowa,3,3,Baxter Comm School District,486,5976000,658000,602000,0,0,42000,255000
1904440,Iowa,3,3,BCLUW Comm School District,506,7247000,974000,824000,3000,0,129000,302000
1904560,Iowa,3,3,Bedford Comm School District,535,6789000,862000,854000,0,0,0,417000
1904620,Iowa,3,3,Belle Plaine Comm School District,479,6667000,684000,674000,1000,0,9000,248000
1904650,Iowa,3,3,Bellevue Comm School District,787,8683000,992000,929000,17000,4000,28000,440000
1904680,Iowa,3,3,Belmond-Klemme Comm School District,697,9810000,1704000,1606000,0,0,92000,518000
1904740,Iowa,1,3,Bennett Comm School District,86,1517000,120000,119000,0,0,0,45000
1904830,Iowa,3,3,Benton Comm School District,1682,18576000,2238000,1904000,186000,0,134000,994000
1904860,Iowa,3,3,Bettendorf Comm School District,4432,54315000,7837000,6771000,85000,0,975000,2999000
1904950,Iowa,3,3,Eddyville-Blakesburg- Fremont CSD,964,13340000,1500000,1365000,92000,0,32000,568000
1905070,Iowa,3,3,Bondurant-Farrar Comm School District,2731,31282000,4021000,3893000,7000,0,104000,1539000
1905130,Iowa,3,3,Boone Comm School District,1976,25056000,4582000,4385000,0,0,160000,1872000
1905190,Iowa,3,3,Boyden-Hull Comm School District,603,7977000,1001000,946000,0,0,51000,286000
1905430,Iowa,3,3,West Hancock Comm School District,599,7353000,487000,484000,0,0,0,209000
1905490,Iowa,3,3,Brooklyn-Guernsey-Malcom Comm School District,561,7857000,826000,782000,0,0,20000,365000
1905750,Iowa,3,3,North Iowa Comm School District,480,6702000,990000,913000,4000,0,68000,326000
1905790,Iowa,3,3,Burlington Comm School District,3334,48739000,7620000,7033000,120000,0,378000,2877000
1905940,Iowa,3,3,CAM Comm School District,1441,10682000,904000,875000,0,0,29000,172000
1905970,Iowa,1,3,CAL Comm School District,176,2730000,358000,353000,0,0,0,109000
1906000,Iowa,3,3,Calamus-Wheatland Comm School District,414,5985000,591000,561000,0,0,27000,206000
1906060,Iowa,3,3,Camanche Comm School District,995,13048000,1804000,1749000,0,0,55000,848000
1906240,Iowa,3,3,Cardinal Comm School District,1074,13015000,2528000,2455000,0,0,66000,700000
1906270,Iowa,3,3,Carlisle Comm School District,2369,26576000,3491000,3245000,70000,1000,150000,1339000
1906330,Iowa,3,3,Carroll Comm School District,1722,24003000,3462000,3342000,10000,0,82000,1067000
1906510,Iowa,3,3,Cedar Falls Comm School District,5884,68401000,10259000,9581000,413000,0,199000,4315000
1906540,Iowa,3,3,Cedar Rapids Comm School District,15289,223573000,34013000,27232000,2744000,589000,3157000,11932000
1906660,Iowa,3,3,Center Point-Urbana Comm School District,1466,17321000,2345000,2291000,0,9000,31000,1144000
1906750,Iowa,3,3,Centerville Comm School District,1339,15674000,2085000,2003000,14000,0,49000,807000
1906780,Iowa,3,3,Central City Comm School District,413,5569000,518000,506000,0,1000,9000,231000
1906810,Iowa,3,3,Central DeWitt School District,1565,20981000,3066000,2945000,0,0,108000,1060000
1906840,Iowa,3,3,Central Comm School District,473,5902000,759000,664000,0,0,93000,263000
1906900,Iowa,3,3,Central Decatur Comm School District,697,9524000,1196000,1184000,0,0,7000,428000
1906930,Iowa,3,3,Central Lee Comm School District,1250,13970000,1668000,1644000,0,0,23000,571000
1906960,Iowa,3,3,Central Lyon Comm School District,796,9944000,1281000,1185000,0,0,88000,437000
1907050,Iowa,3,3,Chariton Comm School District,1215,15950000,1940000,1899000,0,0,34000,841000
1907080,Iowa,3,3,Charles City Comm School District,1516,22085000,4728000,4340000,87000,0,260000,1153000
1907110,Iowa,1,3,Charter Oak-Ute Comm School District,185,2930000,400000,396000,0,0,0,325000
1907170,Iowa,3,3,Cherokee Comm School District,1200,13443000,1582000,1540000,1000,0,32000,558000
1907350,Iowa,3,3,Clarinda Comm School District,1062,12876000,1766000,1662000,0,0,95000,590000
1907380,Iowa,3,3,Clarion-Goldfield-Dows Comm School District,1071,13931000,1607000,1564000,0,7000,25000,445000
1907410,Iowa,3,3,Clarke Comm School District,1358,16012000,2189000,1922000,51000,0,89000,777000
1907440,Iowa,3,3,Clarksville Comm School District,311,3866000,506000,506000,0,0,0,192000
1907470,Iowa,1,3,Clay Central-Everly Comm School District,72,1983000,229000,202000,25000,0,0,42000
1907590,Iowa,3,3,Clear Creek Amana Comm School District,3014,38493000,5565000,5329000,0,0,194000,1825000
1907620,Iowa,3,3,Clear Lake Comm School District,1480,17729000,2831000,2700000,0,0,56000,922000
1907710,Iowa,3,3,Clinton Comm School District,3286,47656000,8424000,7897000,193000,0,277000,3600000
1907860,Iowa,3,3,College Comm School District,5709,74565000,12604000,11035000,78000,16000,1175000,4821000
1907900,Iowa,3,3,Collins-Maxwell Comm School District,412,5434000,622000,620000,0,0,0,331000
1907920,Iowa,3,3,Colo-NESCO  Comm School District,387,5770000,695000,636000,0,0,49000,272000
1907980,Iowa,3,3,Columbus Comm School District,664,9150000,1110000,1064000,0,0,43000,483000
1908070,Iowa,3,3,Coon Rapids-Bayard Comm School District,436,5451000,740000,633000,17000,0,86000,247000
1908130,Iowa,3,3,Corning Comm School District,420,6745000,690000,681000,0,0,7000,344000
1908220,Iowa,3,3,Council Bluffs Comm School District,8733,132383000,29659000,23625000,465000,108000,5029000,9205000
1908310,Iowa,3,3,Creston Comm School District,1379,18393000,2538000,2483000,0,1000,43000,913000
1908520,Iowa,3,3,Dallas Center-Grimes Comm School District,3747,42745000,7030000,6083000,402000,0,505000,2019000
1908550,Iowa,3,3,Danville  Comm School District,662,8530000,842000,825000,0,0,17000,354000
1908580,Iowa,3,3,Davenport Comm School District,13744,197820000,33919000,26888000,3099000,13000,3270000,11426000
1908610,Iowa,3,3,Davis County Comm School District,1263,17494000,2086000,1863000,91000,0,101000,764000
1908730,Iowa,3,3,Decorah Community School District,1589,22040000,3923000,3731000,2000,0,169000,1197000
1908880,Iowa,1,3,Delwood Comm School District,165,2340000,190000,172000,0,0,17000,90000
1908910,Iowa,3,3,Denison Comm School District,2245,28882000,3061000,2979000,3000,0,77000,1367000
1908940,Iowa,3,3,Denver Comm School District,995,10687000,1191000,1131000,54000,0,0,514000
1908970,Iowa,3,3,Des Moines Independent Comm School District,30278,469861000,85625000,61118000,12270000,4756000,4317000,28290000
1909060,Iowa,3,3,Diagonal Comm School District,130,2221000,133000,125000,0,0,9000,60000
1909120,Iowa,3,3,Dike-New Hartford Comm School District,945,12757000,1793000,1660000,49000,0,76000,511000
1909480,Iowa,3,3,Dubuque Comm School District,10024,145234000,29844000,24870000,2424000,70000,2472000,11984000
1909540,Iowa,3,3,Dunkerton Comm School District,414,5343000,647000,566000,3000,0,51000,241000
1909570,Iowa,3,3,Boyer Valley Comm School District,420,5566000,674000,584000,23000,0,0,290000
1909600,Iowa,3,3,Durant Comm School District,683,8284000,1107000,1044000,0,0,58000,439000
1909990,Iowa,3,3,Eagle Grove Comm School District,1000,12600000,2022000,1928000,0,0,80000,695000
1910050,Iowa,3,3,Earlham Comm School District,635,7165000,706000,705000,0,0,1000,184000
1910110,Iowa,3,3,East Buchanan Comm School District,583,7783000,839000,801000,1000,0,26000,338000
1910130,Iowa,3,3,Easton Valley Comm School District,499,6925000,978000,914000,15000,0,46000,451000
1910340,Iowa,3,3,River Valley Comm School District,342,5337000,750000,559000,0,0,191000,161000
1910350,Iowa,3,3,East Union Comm School District,489,7544000,689000,632000,0,0,57000,333000
1910410,Iowa,3,3,Eastern Allamakee Comm School District,330,4842000,709000,698000,0,0,7000,248000
1910500,Iowa,3,3,Edgewood-Colesburg Comm School District,516,6602000,644000,630000,0,0,12000,239000
1910690,Iowa,3,3,Eldora-New Providence Comm School District,522,8163000,1558000,1157000,4000,0,384000,400000
