dist_id,state,schlev,agchrt,district,current_sped_exp_fy20_adjusted,state_sped_rev_fy20_adjusted,federal_sped_rev_fy20_adjusted,state_fed_sped_rev_fy20_adjusted,sped_enroll_fy20,current_sped_exp_fy23,state_sped_rev_fy23,federal_sped_rev_fy23,state_fed_sped_rev_fy23,sped_enroll_fy23,state_sped_pp_funding_fy20,federal_sped_pp_funding_fy20,state_fed_sped_pp_funding_fy20,total_sped_pp_expenditure_fy20,state_sped_pp_funding_fy23,federal_sped_pp_funding_fy23,state_fed_sped_pp_funding_fy23,total_sped_pp_expenditure_fy23,local_sped_pp_obligation_fy20,local_sped_pp_obligation_fy23,local_sped_pp_obligation_diff
2912550,Missouri,3,3,FULTON 58,2100583.347,439223.473,685048.812,1124272.285,353,2016000,406000,516000,922000,350,1244.2591303116146,1940.648192634561,3184.9073229461756,5950.661039660057,1160,1474.2857142857142,2634.285714285714,5760,2765.7537167138817,3125.714285714286,359.9605690004041
2912600,Missouri,3,3,GAINESVILLE R-V,740971.164,10485.441,205048.624,215534.065,97,599000,78000,82000,160000,91,108.09732989690723,2113.9033402061855,2222.000670103093,7638.877979381443,857.1428571428571,901.0989010989011,1758.2417582417581,6582.417582417583,5416.87730927835,4824.175824175824,-592.701485102526
2912630,Missouri,3,3,GALENA R-II,692039.106,26796.127,136310.733,163106.86,78,570000,25000,142000,167000,84,343.54008974358976,1747.5735000000002,2091.1135897435897,8872.29623076923,297.6190476190476,1690.4761904761904,1988.095238095238,6785.714285714285,6781.182641025641,4797.619047619048,-1983.563593406593
2912660,Missouri,3,3,GALLATIN R-V,873786.75,40776.715,146796.174,187572.889,105,829000,35000,125000,160000,98,388.3496666666666,1398.0588,1786.4084666666665,8321.778571428571,357.14285714285717,1275.5102040816328,1632.6530612244899,8459.183673469388,6535.370104761904,6826.530612244898,291.16050748299403
2912690,Missouri,3,3,GRUNDY CO. R-V,272621.466,0,45436.911,45436.911,19,193000,0,42000,42000,23,0,2391.4163684210525,2391.4163684210525,14348.498210526317,0,1826.0869565217392,1826.0869565217392,8391.304347826086,11957.081842105265,6565.217391304347,-5391.864450800917
2912720,Missouri,1,3,GASCONADE C-4,40776.715,0,12815.539,12815.539,10,45000,0,13000,13000,16,0,1281.5539,1281.5539,4077.6714999999995,0,812.5,812.5,2812.5,2796.1175999999996,2000,-796.1175999999996
2912900,Missouri,3,3,GLASGOW,617475.97,39611.666,89708.773,129320.439,62,527000,37000,87000,124000,55,638.8978387096773,1446.915693548387,2085.8135322580647,9959.289838709677,672.7272727272727,1581.8181818181818,2254.5454545454545,9581.818181818182,7873.476306451613,7327.272727272728,-546.2035791788849
2912930,Missouri,3,3,GOLDEN CITY R-III,151456.37,0,61747.597,61747.597,27,121000,0,48000,48000,13,0,2286.948037037037,2286.948037037037,5609.495185185185,0,3692.3076923076924,3692.3076923076924,9307.692307692309,3322.5471481481477,5615.384615384616,2292.8374672364685
2913080,Missouri,3,3,GRAIN VALLEY R-V,8902139.409,1279223.802,556893.422,1836117.224,537,9352000,1370000,1018000,2388000,546,2382.1672290502793,1037.04547858473,3419.2127076350093,16577.54079888268,2509.157509157509,1864.4688644688645,4373.626373626374,17128.20512820513,13158.328091247671,12754.578754578755,-403.74933666891593
2913140,Missouri,3,3,GRANDVIEW C-4,7758061.291,752621.654,1159223.755,1911845.409,569,7871000,619000,623000,1242000,442,1322.7094094903339,2037.3000966608083,3360.0095061511424,13634.554114235501,1400.4524886877828,1409.502262443439,2809.9547511312217,17807.69230769231,10274.54460808436,14997.737556561087,4723.192948476728
2913230,Missouri,3,3,GREEN CITY R-I,449708.914,12815.539,82718.479,95534.018,32,362000,8000,13000,21000,22,400.48559375,2584.95246875,2985.4380625,14053.4035625,363.6363636363636,590.9090909090909,954.5454545454545,16454.545454545456,11067.9655,15500.000000000002,4432.034500000002
2913260,Missouri,1,3,GREEN FOREST R-II,194563.183,0,65242.744,65242.744,17,116000,0,60000,60000,17,0,3837.808470588235,3837.808470588235,11444.893117647058,0,3529.4117647058824,3529.4117647058824,6823.529411764706,7607.084647058822,3294.117647058824,-4312.966999999999
2913290,Missouri,3,3,GREEN RIDGE R-VIII,484660.384,6990.294,102524.312,109514.606,53,440000,5000,77000,82000,54,131.89233962264152,1934.4209811320757,2066.313320754717,9144.535547169811,92.5925925925926,1425.9259259259259,1518.5185185185185,8148.148148148148,7078.222226415094,6629.62962962963,-448.5925967854646
2913320,Missouri,3,3,GREENFIELD R-IV,462524.453,0,102524.312,102524.312,58,461000,3000,96000,99000,54,0,1767.660551724138,1767.660551724138,7974.559534482758,55.55555555555556,1777.7777777777778,1833.3333333333333,8537.037037037036,6206.89898275862,6703.7037037037035,496.8047209450833
2913380,Missouri,3,3,GREENVILLE R-II,711844.939,95534.018,214369.016,309903.034,121,755000,97000,197000,294000,107,789.5373388429751,1771.6447603305785,2561.1820991735535,5883.016024793388,906.5420560747664,1841.1214953271028,2747.663551401869,7056.07476635514,3321.8339256198346,4308.411214953271,986.5772893334365
2913440,Missouri,1,3,PLEASANT VIEW R-VI,590679.843,475339.992,15145.637,490485.629,44,662000,547000,17000,564000,17,10803.181636363637,344.2190227272727,11147.40065909091,13424.541886363637,32176.470588235294,1000,33176.470588235294,38941.17647058824,2277.1412272727266,5764.705882352944,3487.5646550802176
2913500,Missouri,3,3,HALE R-I,122330.145,0,34951.47,34951.47,22,179000,5000,27000,32000,19,0,1588.703181818182,1588.703181818182,5560.461136363637,263.1578947368421,1421.0526315789473,1684.2105263157894,9421.052631578947,3971.7579545454546,7736.8421052631575,3765.084150717703
2913530,Missouri,3,3,HALFWAY R-III,203883.575,15145.637,72233.038,87378.675,43,238000,10000,66000,76000,48,352.2241162790698,1679.8380930232559,2032.0622093023258,4741.478488372093,208.33333333333334,1375,1583.3333333333333,4958.333333333333,2709.4162790697674,3375,665.5837209302326
2913560,Missouri,3,3,HALLSVILLE R-IV,1784855.068,194563.183,283106.907,477670.09,152,1931000,197000,150000,347000,159,1280.0209407894736,1862.5454407894738,3142.5663815789476,11742.467552631579,1238.993710691824,943.3962264150944,2182.3899371069183,12144.654088050314,8599.901171052632,9962.264150943396,1362.362979890764
2913650,Missouri,3,3,HANNIBAL 60,6701361.848,821359.545,637281.803,1458641.348,652,7239000,0,806000,806000,505,1259.7539033742332,977.4260782208588,2237.179981595092,10278.162343558282,0,1596.039603960396,1596.039603960396,14334.653465346535,8040.98236196319,12738.613861386139,4697.631499422949
2913760,Missouri,3,3,HARRISONVILLE R-IX,3466020.775,202718.526,505631.266,708349.792,273,3387000,195000,436000,631000,232,742.5587032967034,1852.1291794871795,2594.6878827838827,12696.046794871794,840.5172413793103,1879.3103448275863,2719.8275862068967,14599.137931034482,10101.358912087911,11879.310344827585,1777.9514327396737
2913770,Missouri,3,3,HARTVILLE R-II,505631.266,0,159611.713,159611.713,78,668000,71000,151000,222000,81,0,2046.3040128205128,2046.3040128205128,6482.452128205128,876.5432098765432,1864.1975308641975,2740.740740740741,8246.913580246914,4436.148115384615,5506.172839506173,1070.0247241215575
2913800,Missouri,3,3,HAYTI R-II,597670.137,0,0,0,100,463000,0,0,0,49,0,0,0,5976.70137,0,0,0,9448.979591836734,5976.70137,9448.979591836734,3472.2782218367347
2913830,Missouri,3,3,HAZELWOOD,8538644.121,7641556.391,0,7641556.391,2935,7893000,7626000,0,7626000,2428,2603.596726064736,0,2603.596726064736,2909.2484228279386,3140.8566721581547,0,3140.8566721581547,3250.8237232289953,305.65169676320284,109.96705107084063,-195.6846456923622
2914250,Missouri,3,3,DUNKLIN R-V,4419030.857,1840777.42,334369.063,2175146.483,342,4989000,2160000,306000,2466000,246,5382.3901169590645,977.6873187134504,6360.077435672515,12921.142856725146,8780.487804878048,1243.9024390243903,10024.390243902439,20280.48780487805,6561.065421052631,10256.09756097561,3695.032139922979
2914280,Missouri,3,3,GASCONADE CO. R-I,1488932.622,154951.517,291262.25,446213.767,156,1333000,173000,228000,401000,137,993.2789551282051,1867.065705128205,2860.3446602564104,9544.439884615384,1262.7737226277372,1664.2335766423357,2927.007299270073,9729.92700729927,6684.095224358973,6802.919708029196,118.82448367022334
2914310,Missouri,3,3,HERMITAGE R-IV,167767.056,5825.245,74563.136,80388.381,39,220000,9000,65000,74000,36,149.36525641025642,1911.875282051282,2061.240538461538,4301.719384615385,250,1805.5555555555557,2055.5555555555557,6111.111111111111,2240.478846153847,4055.5555555555557,1815.0767094017087
2914320,Missouri,3,3,HICKORY CO. R-I,459029.306,27961.176,209708.82,237669.996,76,406000,58000,172000,230000,76,367.9102105263158,2759.3265789473685,3127.2367894736844,6039.859289473684,763.1578947368421,2263.157894736842,3026.315789473684,5342.105263157895,2912.6224999999995,2315.789473684211,-596.8330263157886
2914340,Missouri,3,3,HICKMAN MILLS C-1,12920393.41,2440777.655,1635728.796,4076506.451,748,11064000,1458000,659000,2117000,715,3263.071731283422,2186.803203208556,5449.874934491979,17273.253221925133,2039.1608391608393,921.6783216783217,2960.8391608391607,15474.125874125873,11823.378287433155,12513.286713286712,689.9084258535568
2914370,Missouri,3,3,HIGBEE R-VIII,245825.339,0,73398.087,73398.087,33,218000,0,76000,76000,30,0,2224.1844545454546,2224.1844545454546,7449.252696969697,0,2533.3333333333335,2533.3333333333335,7266.666666666667,5225.068242424242,4733.333333333334,-491.73490909090833
2914400,Missouri,3,3,LAFAYETTE CO. C-1,1996893.986,144466.076,297087.495,441553.571,167,2024000,153000,201000,354000,134,865.0663233532935,1778.9670359281438,2644.0333592814372,11957.449017964072,1141.7910447761194,1500,2641.791044776119,15104.477611940298,9313.415658682636,12462.686567164179,3149.2709084815433
2914430,Missouri,3,3,HILLSBORO R-III,5135535.992,90873.822,814369.251,905243.073,504,4849000,36000,763000,799000,467,180.30520238095238,1615.812005952381,1796.1172083333333,10189.555539682538,77.08779443254818,1633.832976445396,1710.9207708779443,10383.297644539614,8393.438331349205,8672.37687366167,278.93854231246405
2914490,Missouri,3,3,HOLDEN R-III,1780194.872,156116.566,235339.898,391456.464,187,1841000,152000,176000,328000,123,834.8479465240641,1258.502128342246,2093.35007486631,9519.758673796792,1235.7723577235772,1430.8943089430895,2666.6666666666665,14967.479674796748,7426.408598930482,12300.813008130082,4874.4044091996
2914550,Missouri,3,3,HOLLISTER R-V,2321942.657,517281.756,265631.172,782912.928,214,2334000,412000,276000,688000,149,2417.2044672897196,1241.2671588785047,3658.4716261682242,10850.199331775702,2765.1006711409395,1852.3489932885907,4617.4496644295305,15664.429530201342,7191.727705607478,11046.979865771811,3855.252160164333
2914840,Missouri,3,3,HOUSTON R-I,1852427.91,774757.585,231844.751,1006602.336,251,2708000,857000,192000,1049000,140,3086.683605577689,923.6842669322709,4010.3678725099603,7380.1908764940235,6121.428571428572,1371.4285714285713,7492.857142857143,19342.85714285714,3369.8230039840632,11849.999999999998,8480.176996015934
2915060,Missouri,1,3,JUNCTION HILL C-12,281941.858,0,81553.43,81553.43,51,192000,0,70000,70000,44,0,1599.086862745098,1599.086862745098,5528.271725490196,0,1590.909090909091,1590.909090909091,4363.636363636364,3929.184862745098,2772.727272727273,-1156.4575900178252
2915180,Missouri,1,3,GLENWOOD R-VIII,199223.379,0,86213.626,86213.626,22,329000,0,77000,77000,34,0,3918.801181818182,3918.801181818182,9055.608136363635,0,2264.705882352941,2264.705882352941,9676.470588235294,5136.806954545453,7411.764705882353,2274.9577513369004
2915210,Missouri,1,3,HOWELL VALLEY R-I,255145.731,0,86213.626,86213.626,20,186000,0,70000,70000,29,0,4310.6813,4310.6813,12757.28655,0,2413.793103448276,2413.793103448276,6413.793103448276,8446.60525,4000.0000000000005,-4446.6052500000005
2915270,Missouri,3,3,PETTIS CO. R-V,272621.466,0,73398.087,73398.087,33,276000,0,66000,66000,34,0,2224.1844545454546,2224.1844545454546,8261.256545454546,0,1941.1764705882354,1941.1764705882354,8117.64705882353,6037.072090909091,6176.470588235295,139.39849732620405
2915300,Missouri,3,3,HUMANSVILLE R-IV,258640.878,16310.686,60582.548,76893.234,64,257000,10000,107000,117000,48,254.85446875,946.6023125,1201.45678125,4041.26371875,208.33333333333334,2229.1666666666665,2437.5,5354.166666666667,2839.8069375,2916.666666666667,76.85972916666697
2915330,Missouri,3,3,HUME R-VIII,109514.606,0,31456.323,31456.323,15,88000,0,34000,34000,13,0,2097.0882,2097.0882,7300.973733333333,0,2615.3846153846152,2615.3846153846152,6769.2307692307695,5203.885533333333,4153.846153846154,-1050.0393794871788
2915390,Missouri,3,3,HURLEY R-I,124660.243,0,58252.45,58252.45,17,154000,0,63000,63000,31,0,3426.6147058823526,3426.6147058823526,7332.955470588236,0,2032.258064516129,2032.258064516129,4967.741935483871,3906.340764705883,2935.4838709677424,-970.8568937381406
2915420,Missouri,3,3,IBERIA R-V,773592.536,117669.949,166602.007,284271.956,87,829000,39000,157000,196000,80,1352.5281494252872,1914.9655977011496,3267.493747126437,8891.868229885056,487.5,1962.5,2450,10362.5,5624.37448275862,7912.5,2288.1255172413803
2915450,Missouri,3,3,SCOTT CITY R-I,862136.26,0,222524.359,222524.359,97,817000,0,176000,176000,99,0,2294.065556701031,2294.065556701031,8888.002680412372,0,1777.7777777777778,1777.7777777777778,8252.525252525253,6593.937123711341,6474.747474747475,-119.1896489638657
2915480,Missouri,3,3,INDEPENDENCE 30,19543696.975,1782524.97,3398447.933,5180972.903,1522,11099000,1276000,1093000,2369000,1480,1171.172779237845,2232.8830045992117,3404.0557838370564,12840.799589356111,862.1621621621622,738.5135135135135,1600.6756756756756,7499.324324324324,9436.743805519054,5898.648648648648,-3538.095156870406
2915510,Missouri,3,3,IRON CO. C-4,426407.934,8155.343,113009.753,121165.096,44,423000,1000,101000,102000,56,185.34870454545455,2568.4034772727273,2753.7521818181817,9691.08940909091,17.857142857142858,1803.5714285714287,1821.4285714285713,7553.571428571428,6937.337227272728,5732.142857142857,-1205.1943701298715
2915600,Missouri,3,3,JACKSON R-II,8026022.561,960000.376,956505.229,1916505.605,715,9229000,1079000,983000,2062000,724,1342.6578685314687,1337.7695510489511,2680.4274195804196,11225.20637902098,1490.3314917127072,1357.7348066298343,2848.0662983425414,12747.237569060773,8544.77895944056,9899.171270718232,1354.392311277672
2915660,Missouri,3,3,JAMESTOWN C-1,249320.486,65242.744,60582.548,125825.292,18,299000,41000,41000,82000,29,3624.5968888888888,3365.697111111111,6990.294,13851.138111111111,1413.7931034482758,1413.7931034482758,2827.5862068965516,10310.344827586207,6860.8441111111115,7482.758620689655,621.9145095785434
2916140,Missouri,3,3,JASPER CO. R-V,489320.58,0,117669.949,117669.949,65,547000,1000,121000,122000,52,0,1810.3069076923075,1810.3069076923075,7528.008923076924,19.23076923076923,2326.923076923077,2346.153846153846,10519.23076923077,5717.702015384616,8173.076923076924,2455.3749076923077
2916190,Missouri,3,3,JEFFERSON CITY,16812822.119,2307962.069,2381360.156,4689322.225,1194,15586000,2018000,1226000,3244000,1058,1932.9665569514239,1994.4389916247906,3927.405548576214,14081.090551926298,1907.3724007561436,1158.790170132325,3066.162570888469,14731.56899810964,10153.685003350083,11665.40642722117,1511.7214238710876
2916200,Missouri,3,3,JEFFERSON C-123,117669.949,3495.147,33786.421,37281.568,9,106000,0,34000,34000,8,388.3496666666667,3754.046777777778,4142.396444444445,13074.438777777777,0,4250,4250,13250,8932.042333333333,9000,67.95766666666714
2916230,Missouri,3,3,JEFFERSON CO. R-VII,1297864.586,39611.666,235339.898,274951.564,101,1172000,29000,223000,252000,116,392.1947128712871,2330.098,2722.292712871287,12850.144415841583,250,1922.4137931034484,2172.4137931034484,10103.448275862069,10127.851702970296,7931.0344827586205,-2196.8172202116757
2916350,Missouri,3,3,JOPLIN SCHOOLS,14318452.21,1953787.173,2271845.55,4225632.723,1408,15465000,1920000,1363000,3283000,1169,1387.6329353693181,1613.5266690340907,3001.159604403409,10169.35526278409,1642.4294268605645,1165.9538066723696,2808.3832335329344,13229.255774165953,7168.195658380682,10420.87254063302,3252.6768822523372
2916380,Missouri,3,3,CLARK CO. R-I,2243884.374,657087.636,277281.662,934369.298,213,2363000,436000,142000,578000,160,3084.9184788732396,1301.7918403755868,4386.710319248826,10534.668422535211,2725,887.5,3612.5,14768.75,6147.958103286385,11156.25,5008.291896713615
2916400,Missouri,3,2,KANSAS CITY 33,33283119.832,3163108.035,2249709.619,5412817.654,1892,29885000,2728000,3259000,5987000,1481,1671.8329994714588,1189.064280655391,2860.89728012685,17591.500968287524,1841.9986495611074,2200.540175557056,4042.5388251181635,20178.933153274815,14730.603688160674,16136.394328156652,1405.7906399959775
2916450,Missouri,3,3,KEARNEY R-I,5410487.556,664077.93,548738.079,1212816.009,380,6517000,959000,571000,1530000,376,1747.5735000000002,1444.0475763157895,3191.6210763157897,14238.12514736842,2550.531914893617,1518.6170212765958,4069.148936170213,17332.44680851064,11046.50407105263,13263.297872340425,2216.793801287795
2916470,Missouri,1,3,KELSO C-7,166602.007,0,92038.871,92038.871,31,162000,0,74000,74000,29,0,2968.995838709677,2968.995838709677,5374.258290322581,0,2551.7241379310344,2551.7241379310344,5586.206896551724,2405.262451612904,3034.4827586206893,629.2203070077853
2916500,Missouri,3,3,KENNETT 39,2206602.806,33786.421,517281.756,551068.177,288,1736000,70000,466000,536000,258,117.31396180555556,1796.1172083333333,1913.431170138889,7661.815298611111,271.3178294573643,1806.2015503875969,2077.5193798449613,6728.6821705426355,5748.384128472222,4651.162790697674,-1097.2213377745484
2916660,Missouri,3,3,KINGSVILLE R-I,373980.729,17475.735,66407.793,83883.528,37,521000,48000,50000,98000,29,472.31716216216216,1794.8052162162164,2267.1223783783785,10107.58727027027,1655.1724137931035,1724.1379310344828,3379.310344827586,17965.51724137931,7840.464891891892,14586.206896551725,6745.742004659833
2916710,Missouri,1,3,KIRBYVILLE R-VI,264466.123,0,93203.92,93203.92,35,292000,22000,79000,101000,50,0,2662.9691428571427,2662.9691428571427,7556.174942857144,440,1580,2020,5840,4893.2058000000015,3820,-1073.2058000000015
2916740,Missouri,3,3,KIRKSVILLE R-III,7338643.651,2425632.018,537087.589,2962719.607,413,6981000,2083000,497000,2580000,278,5873.201012106538,1300.454210653753,7173.655222760291,17769.112956416466,7492.805755395683,1787.769784172662,9280.575539568345,25111.510791366905,10595.457733656174,15830.93525179856,5235.4775181423865
